City_Geo_ID,Block_GeoID,NatWalkInd,TotPop,Workers,CountHU,HH,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked
['2743000'],['270530082001'],[14.5],[1609.0],[655.0],[1098.0],[985.0],[0.8378940106532791],[0.5301069242005603],[32.16587515620208],[0.0],[11.0],[20.0],[8.0],[20.0]
['2743000'],['270530082003'],[14.5],[662.9999999999997],[388.99999999999983],[272.9999999999999],[272.9999999999999],[0.47631772622701],[0.24985808567852802],[191.07402512877388],[238.72],[4.0],[7.0],[19.0],[19.0]
['2743000'],['270530083002'],[15.5],[597.0000000000001],[364.00000000000006],[220.00000000000006],[175.00000000000003],[0.6689616267918819],[0.7187328449884814],[71.81018876061708],[175.69],[17.0],[14.0],[12.0],[19.0]
['2743000'],['270530084001'],[17.0],[1060.0000000000002],[426.0000000000001],[247.00000000000006],[235.00000000000006],[0.7840195287925232],[0.6102593903393662],[110.56362396448307],[109.97],[14.0],[18.0],[15.0],[20.0]
['2743000'],['270530085003'],[12.333333333333332],[459.0],[319.0],[186.0],[186.0],[-0.0],[0.048052006058257886],[388.2885467867593],[419.77],[1.0],[1.0],[20.0],[16.0]
['2743000'],['270530096003'],[14.333333333333332],[794.9999999999999],[545.9999999999999],[321.99999999999994],[304.99999999999994],[0.46643722297360196],[0.603079855890072],[119.47351071758935],[320.53],[13.0],[7.0],[16.0],[17.0]
['2701486'],['270030502192'],[5.499999999999999],[1898.9999633624466],[1029.9999801281306],[691.9999866491906],[682.9999868228283],[0.6304578990686832],[0.14427075821306728],[37.77511744854807],[-99999.0],[2.0],[13.0],[8.0],[1.0]
['2701720'],['270030502192'],[5.499999999999999],[3.663763516547315e-05],[1.987191375483799e-05],[1.3350839144027078e-05],[1.3177201062674124e-05],[0.6304578990686832],[0.14427075821306728],[37.77511744854807],[-99999.0],[2.0],[13.0],[8.0],[1.0]
['2701486'],['270030502201'],[5.666666666666666],[2249.0000000000005],[1318.0000000000002],[663.0000000000001],[663.0000000000001],[0.6011152519229792],[0.4227199735945223],[17.125426121215174],[-99999.0],[8.0],[12.0],[6.0],[1.0]
['2743000'],['270530095002'],[15.0],[809.9999999999998],[409.9999999999999],[273.99999999999994],[253.99999999999994],[0.655198743452534],[0.27930738178126285],[139.9181968108979],[222.63],[4.0],[14.0],[17.0],[19.0]
['2743000'],['270530095003'],[14.333333333333332],[1090.0000000000002],[684.0000000000001],[480.0000000000001],[480.0000000000001],[0.16460388164350645],[0.5567798718106842],[140.27270316009228],[214.58],[12.0],[2.0],[17.0],[19.0]
['2743000'],['270530096001'],[15.0],[1190.0],[398.0],[410.0],[379.0],[0.6570573191662631],[0.610014680425397],[111.47168135959221],[425.14],[14.0],[14.0],[15.0],[16.0]
['2743000'],['270530096004'],[13.0],[747.0000000000001],[524.0000000000001],[305.00000000000006],[305.00000000000006],[0.2834543582956512],[0.4657983958785584],[108.4835399535131],[303.09],[9.0],[3.0],[15.0],[18.0]
['2743000'],['270530107002'],[14.333333333333334],[979.0000000000002],[516.0000000000001],[381.00000000000006],[334.00000000000006],[0.35038823679516207],[0.2965929925446066],[152.0903096571413],[140.82],[5.0],[5.0],[18.0],[20.0]
['2743000'],['270530085004'],[17.666666666666664],[1350.9999999999998],[445.99999999999994],[424.99999999999994],[416.99999999999994],[0.6678410137532191],[0.7049467838907122],[190.72123312917654],[171.66],[16.0],[14.0],[19.0],[19.0]
['2743000'],['270530106001'],[14.833333333333332],[600.9999999999997],[306.99999999999983],[257.99999999999983],[246.99999999999986],[0.40258669235264793],[0.40003784476907445],[194.66862913879237],[223.97],[7.0],[6.0],[19.0],[19.0]
['2743000'],['270530106003'],[13.0],[992.0000000000005],[437.00000000000017],[471.0000000000002],[430.00000000000017],[0.5478113852701149],[0.34990040071708256],[89.24593931020958],[296.39],[6.0],[10.0],[13.0],[18.0]
['2743000'],['270530107003'],[14.5],[822.0],[454.0],[321.0],[305.0],[0.6288404313736103],[0.41908136040975197],[92.68778369827841],[233.35],[8.0],[13.0],[14.0],[19.0]
['2743000'],['270530110001'],[14.166666666666668],[789.9999999999999],[450.99999999999994],[380.99999999999994],[380.99999999999994],[0.4702826249354545],[0.14165347358090918],[171.6959751668331],[118.02],[2.0],[7.0],[18.0],[20.0]
['2743000'],['270530110003'],[13.5],[847.9999999999998],[444.9999999999999],[387.9999999999999],[387.9999999999999],[0.253006494233954],[0.43227135121564153],[146.61064392584507],[309.8],[8.0],[3.0],[17.0],[18.0]
['2743000'],['270530117031'],[15.666666666666668],[704.0000000000001],[431.0000000000001],[317.00000000000006],[317.00000000000006],[0.6354351784178215],[0.29971120192051853],[158.3039154869815],[159.59],[5.0],[13.0],[18.0],[20.0]
['2726738'],['270030502224'],[5.833333333333333],[2.1939764174290935e-05],[1.3275466408004689e-05],[7.474792479728303e-06],[7.474792479728303e-06],[0.6530493056757483],[0.08754333239753935],[47.35141631098543],[-99999.0],[1.0],[14.0],[9.0],[1.0]
['2701486'],['270030502224'],[5.833333333333333],[1493.9999780603039],[903.9999867245747],[508.9999925252307],[508.9999925252307],[0.6530493056757483],[0.08754333239753935],[47.35141631098543],[-99999.0],[1.0],[14.0],[9.0],[1.0]
['2701486'],['270030502204'],[5.333333333333333],[2184.0],[846.0],[783.0],[739.0],[0.28880555951520315],[0.531970884393526],[36.49053762030586],[-99999.0],[11.0],[3.0],[8.0],[1.0]
['2701486'],['270030502211'],[7.499999999999999],[1973.0000000000005],[900.0000000000002],[697.0000000000001],[697.0000000000001],[0.6512086000647522],[0.5916976568754401],[35.97034793422439],[-99999.0],[13.0],[14.0],[8.0],[1.0]
['2726738'],['270030502213'],[8.166666666666668],[9.802140357724785e-06],[5.080846342772094e-06],[2.7772317735015835e-06],[2.5565410343572615e-06],[0.7305507297651128],[0.6793867936235346],[22.268562802300057],[-99999.0],[16.0],[17.0],[7.0],[1.0]
['2701486'],['270030502213'],[8.166666666666668],[3952.999990197882],[2048.9999949191656],[1119.9999972227747],[1030.999997443465],[0.7305507297651128],[0.6793867936235346],[22.268562802300057],[-99999.0],[16.0],[17.0],[7.0],[1.0]
['2701486'],['270030502222'],[6.333333333333333],[1031.0000000000005],[698.0000000000003],[364.00000000000017],[364.00000000000017],[0.38231936108004877],[0.5325130548772559],[55.25922226869282],[-99999.0],[11.0],[5.0],[10.0],[1.0]
['2701486'],['270030502223'],[5.333333333333333],[1306.0000000000007],[789.0000000000003],[406.00000000000017],[406.00000000000017],[0.46903746023067994],[0.4798020791017857],[29.550595674110838],[-99999.0],[9.0],[7.0],[7.0],[1.0]
['2743000'],['270530119985'],[13.333333333333332],[550.0],[345.0],[278.0],[256.0],[0.4999388660660652],[0.41660053959441745],[130.62011546804354],[400.99],[8.0],[8.0],[16.0],[16.0]
['2713114'],['270030506062'],[11.333333333333334],[737.0000000000001],[430.0000000000001],[362.00000000000006],[331.00000000000006],[0.38694268707653],[0.720185619861772],[47.76689224617709],[800.65],[17.0],[5.0],[9.0],[14.0]
['2743000'],['270530117032'],[13.833333333333332],[746.0000000000001],[400.0000000000001],[270.00000000000006],[270.00000000000006],[0.1739830264682098],[0.5773364326964697],[125.16848041257562],[291.02],[13.0],[2.0],[16.0],[18.0]
['2743000'],['270530117034'],[14.166666666666668],[905.9999999999997],[445.99999999999983],[317.9999999999999],[317.9999999999999],[0.3955190659195524],[0.26037432470955935],[159.62261590824596],[0.0],[4.0],[5.0],[18.0],[20.0]
['2743000'],['270530117035'],[13.166666666666668],[949.0000000000002],[517.0000000000001],[370.00000000000006],[370.00000000000006],[0.2811890295660797],[0.3273488808506462],[163.61238268314764],[372.83],[6.0],[3.0],[18.0],[17.0]
['2743000'],['270530117041'],[12.833333333333332],[1039.9999862249435],[650.9999913773444],[405.9999946224298],[405.9999946224298],[0.5571105988356663],[0.4073845287634756],[130.69281396022768],[692.02],[7.0],[10.0],[16.0],[14.0]
['2743000'],['270530117042'],[13.666666666666668],[816.0],[439.0],[298.0],[298.0],[0.3676462395559218],[0.3802601563323911],[146.67270959142397],[293.71],[7.0],[5.0],[17.0],[18.0]
['2743000'],['270530118001'],[13.833333333333332],[1038.0000000000007],[457.0000000000003],[446.0000000000003],[446.0000000000003],[0.6326368862090411],[0.3447766828807027],[110.45027766214159],[321.87],[6.0],[13.0],[15.0],[17.0]
['2743000'],['270530118002'],[14.333333333333332],[924.0],[443.0],[383.0],[383.0],[0.645837626743478],[0.3746477229748675],[119.65512303901144],[360.76],[7.0],[13.0],[16.0],[17.0]
['2743000'],['270530118004'],[14.666666666666664],[1071.0000000000002],[413.0000000000001],[422.0000000000001],[422.0000000000001],[0.5358335378246349],[0.216448284661732],[216.49337582677828],[205.19],[3.0],[9.0],[19.0],[19.0]
['2743000'],['270530119981'],[13.0],[771.9999816048812],[514.9999877286449],[468.9999888247271],[422.9999899208093],[0.47929872398132006],[0.23705767902347583],[108.14572551628554],[250.79],[4.0],[8.0],[15.0],[18.0]
['2743000'],['270530119984'],[14.833333333333332],[704.9999999999999],[384.99999999999994],[391.99999999999994],[391.99999999999994],[0.6452845549213096],[0.6778396112686127],[127.33310635278654],[654.47],[16.0],[13.0],[16.0],[14.0]
['2743000'],['270530119982'],[14.0],[734.0],[402.0],[282.0],[282.0],[0.6478506407925031],[0.3699133305347421],[184.7994854603546],[901.23],[7.0],[13.0],[19.0],[13.0]
['2743000'],['270530120011'],[15.666666666666666],[831.9999999999998],[406.9999999999999],[290.99999999999994],[290.99999999999994],[0.1124300222056713],[0.752113726008136],[213.85880249677308],[274.93],[18.0],[2.0],[19.0],[18.0]
['2743000'],['270530120017'],[14.666666666666666],[850.0000000000002],[419.0000000000001],[404.0000000000001],[368.00000000000006],[0.49173355651647316],[0.35150085892345256],[193.03965367485915],[257.5],[6.0],[8.0],[19.0],[18.0]
['2743000'],['270530120012'],[11.166666666666668],[849.9999926504772],[632.9999945267672],[359.9999968872609],[324.99999718988835],[0.4727652780181632],[0.1172662505515831],[103.38391971309125],[565.95],[2.0],[7.0],[14.0],[15.0]
['2754214'],['270530120012'],[11.166666666666668],[7.349578712115996e-06],[5.473274499728735e-06],[3.1127627486608924e-06],[2.810133036985528e-06],[0.4727652780181632],[0.1172662505515831],[103.38391971309125],[565.95],[2.0],[7.0],[14.0],[15.0]
['2743000'],['270530120013'],[12.666666666666668],[592.0],[364.0],[240.0],[240.0],[0.27222969610500697],[0.18669273993137214],[136.90835499060634],[309.8],[3.0],[3.0],[17.0],[18.0]
['2743000'],['270530120015'],[12.5],[746.9999806524387],[419.99998912185305],[408.9999894067569],[336.9999912715821],[0.14452124142965508],[0.4768137675075462],[98.05367240812824],[266.88],[9.0],[2.0],[14.0],[18.0]
['2754214'],['270530120015'],[12.5],[1.7248726087741938e-05],[9.698078924834825e-06],[9.44408161966058e-06],[7.78155380397461e-06],[0.14452124142965508],[0.4768137675075462],[98.05367240812824],[266.88],[9.0],[2.0],[14.0],[18.0]
['2718188'],['270530120015'],[12.5],[2.098714709682153e-06],[1.1800002383755076e-06],[1.1490954702275777e-06],[9.468097150774907e-07],[0.14452124142965508],[0.4768137675075462],[98.05367240812824],[266.88],[9.0],[2.0],[14.0],[18.0]
['2743000'],['270530120032'],[14.0],[1494.9999200600614],[496.99997342464917],[499.99997326423454],[499.99997326423454],[0.654464800297691],[0.3530889035078292],[73.90515570484617],[131.43],[6.0],[14.0],[12.0],[20.0]
['2754214'],['270530120032'],[14.0],[7.993977850517616e-05],[2.657529760339301e-05],[2.6735711874640857e-05],[2.6735711874640857e-05],[0.654464800297691],[0.3530889035078292],[73.90515570484617],[131.43],[6.0],[14.0],[12.0],[20.0]
['2743000'],['270530121013'],[11.5],[373.72806254709735],[178.7541998982048],[143.2736876310753],[143.2736876310753],[-0.0],[0.49192693442811497],[44.25673206767262],[115.34],[10.0],[1.0],[9.0],[20.0]
['2743000'],['270530120036'],[15.0],[761.0],[388.0],[505.0],[372.0],[0.6847748895130601],[0.8136674577992865],[82.97069870411475],[519.01],[19.0],[15.0],[13.0],[15.0]
['2743000'],['270530120031'],[15.333333333333332],[467.99999150494745],[352.99999359240695],[224.99999591584012],[224.99999591584012],[0.4639503467760263],[0.7394791658738752],[105.19947555262372],[215.92],[17.0],[7.0],[15.0],[19.0]
['2754214'],['270530120031'],[15.333333333333332],[8.495033145386388e-06],[6.407578419490161e-06],[4.084150550666533e-06],[4.084150550666533e-06],[0.4639503467760263],[0.7394791658738752],[105.19947555262372],[215.92],[17.0],[7.0],[15.0],[19.0]
['2743000'],['270530121012'],[11.0],[432.9957312557872],[210.32481039614103],[168.87715384008808],[164.90876119110428],[0.3105756819706227],[0.6414751092602073],[26.014872460294416],[319.19],[14.0],[4.0],[7.0],[17.0]
['2743000'],['270530121022'],[10.166666666666668],[319.1915748145607],[207.8702156643585],[126.62145116610671],[126.62145116610671],[0.5073966240552737],[0.22603526405125568],[50.766133502387355],[532.42],[3.0],[8.0],[10.0],[15.0]
['2743000'],['270530121023'],[15.0],[499.0],[339.0],[292.0],[292.0],[0.05469410221667252],[0.9999914815727238],[177.54723951418785],[552.54],[20.0],[2.0],[19.0],[15.0]
['2755852'],['270530201011'],[14.0],[6.573013123816091e-06],[3.071166038350888e-06],[2.337982827191995e-06],[2.266202652672942e-06],[0.3895679331461071],[0.7354381140752445],[132.05082802689662],[749.69],[17.0],[5.0],[17.0],[14.0]
['2756680'],['270530201011'],[14.0],[1281.9999934269722],[598.999996928827],[455.99999766201194],[441.99999773379227],[0.3895679331461071],[0.7354381140752445],[132.05082802689662],[749.69],[17.0],[5.0],[17.0],[14.0]
['2755852'],['270530201012'],[12.833333333333332],[6.670260466607789e-07],[3.53631480982435e-07],[2.60123156684195e-07],[2.60123156684195e-07],[0.5210640670927001],[0.2418407979460798],[88.64903673913824],[205.19],[4.0],[9.0],[13.0],[19.0]
['2756680'],['270530201012'],[12.833333333333332],[1176.9999895223737],[623.9999944451666],[458.9999959139928],[458.9999959139928],[0.5210640670927001],[0.2418407979460798],[88.64903673913824],[205.19],[4.0],[9.0],[13.0],[19.0]
['2743000'],['270530201012'],[12.833333333333332],[9.810747944571288e-06],[5.201280133740427e-06],[3.82594163683791e-06],[3.82594163683791e-06],[0.5210640670927001],[0.2418407979460798],[88.64903673913824],[205.19],[4.0],[9.0],[13.0],[19.0]
['2707948'],['270530202007'],[13.5],[1529.9999999999995],[883.9999999999997],[450.99999999999983],[411.9999999999999],[0.37841905897480294],[0.6092637824306358],[76.82119276269478],[162.28],[14.0],[5.0],[12.0],[19.0]
['2756680'],['270530201013'],[11.0],[913.9999854006461],[552.9999911669117],[318.99999490460186],[318.99999490460186],[0.49753802267237524],[0.1786113574198736],[76.640655570729],[455.98],[2.0],[8.0],[12.0],[16.0]
['2743000'],['270530201013'],[11.0],[1.4599347167890215e-05],[8.83308422739966e-06],[5.095395783979189e-06],[5.095395783979189e-06],[0.49753802267237524],[0.1786113574198736],[76.640655570729],[455.98],[2.0],[8.0],[12.0],[16.0]
['2755852'],['270530201022'],[15.5],[2.9452588384011217e-06],[1.3540702710445835e-06],[1.6348682535192667e-06],[1.5350289708616015e-06],[0.6876774443491345],[0.7673902510210735],[68.19260975767264],[232.01],[18.0],[15.0],[11.0],[19.0]
['2756680'],['270530201022'],[15.5],[1415.9999648647813],[650.9999838467321],[785.999980496976],[737.9999816880004],[0.6876774443491345],[0.7673902510210735],[68.19260975767264],[232.01],[18.0],[15.0],[11.0],[19.0]
['2743000'],['270530201022'],[15.5],[3.21898292287719e-05],[1.4799137590346402e-05],[1.786808317359796e-05],[1.6776902521775183e-05],[0.6876774443491345],[0.7673902510210735],[68.19260975767264],[232.01],[18.0],[15.0],[11.0],[19.0]
['2722814'],['270530202001'],[8.666666666666668],[2.6743027609537454e-06],[1.1213066398719764e-06],[8.878142160729692e-07],[8.878142160729692e-07],[0.20076368098596556],[0.26771048235662565],[59.234053490614684],[1160.07],[4.0],[2.0],[10.0],[13.0]
['2707966'],['270530202001'],[8.666666666666668],[3.6217512787442095e-05],[1.518561703676506e-05],[1.2023478864460471e-05],[1.2023478864460471e-05],[0.20076368098596556],[0.26771048235662565],[59.234053490614684],[1160.07],[4.0],[2.0],[10.0],[13.0]
['2707948'],['270530202001'],[8.666666666666668],[984.9999611080241],[412.9999836930091],[326.99998708865365],[326.99998708865365],[0.20076368098596556],[0.26771048235662565],[59.234053490614684],[1160.07],[4.0],[2.0],[10.0],[13.0]
['2707948'],['270530202002'],[11.5],[794.0000000000002],[395.0000000000001],[261.00000000000006],[261.00000000000006],[0.2007636809859656],[0.44742136359436174],[51.6385075195047],[236.04],[9.0],[2.0],[10.0],[19.0]
['2707966'],['270530202003'],[15.166666666666668],[8.388935725187637e-06],[4.36582267758433e-06],[4.609196182933172e-06],[3.918810116739518e-06],[0.8159779879049364],[0.912906356363692],[53.34550956140785],[496.21],[20.0],[19.0],[10.0],[16.0]
['2707948'],['270530202003'],[15.166666666666668],[1688.9999916110175],[878.999995634153],[927.9999953907782],[788.9999960811681],[0.8159779879049364],[0.912906356363692],[53.34550956140785],[496.21],[20.0],[19.0],[10.0],[16.0]
['2707966'],['270530202005'],[10.666666666666668],[1.265441875857977e-05],[5.807410308470036e-06],[4.218139586193256e-06],[4.218139586193256e-06],[0.26861920033692405],[0.2190204064054039],[70.68249078402252],[371.49],[3.0],[3.0],[12.0],[17.0]
['2707948'],['270530202005'],[10.666666666666668],[1058.9999873456554],[485.9999941926237],[352.9999957818851],[352.9999957818851],[0.26861920033692405],[0.2190204064054039],[70.68249078402252],[371.49],[3.0],[3.0],[12.0],[17.0]
['2707966'],['270530202006'],[11.666666666666666],[1.587880986775325e-05],[7.962024321152627e-06],[5.0365835667897296e-06],[4.327842765475007e-06],[0.34475819306006183],[0.5332059248487058],[77.01143202517048],[614.23],[11.0],[5.0],[12.0],[15.0]
['2707948'],['270530202006'],[11.666666666666666],[1052.9999841212407],[527.999992038001],[333.99999496343247],[286.999995672171],[0.34475819306006183],[0.5332059248487058],[77.01143202517048],[614.23],[11.0],[5.0],[12.0],[15.0]
['2714158'],['270530213002'],[15.666666666666668],[5.5270548482637466e-05],[4.2381369192220035e-05],[3.407986388652745e-05],[3.407986388652745e-05],[0.7038334729281703],[0.3410810905217621],[226.15674615728557],[451.96],[6.0],[16.0],[20.0],[16.0]
['2754808'],['270530213002'],[15.666666666666668],[758.9999447295685],[581.9999576187205],[467.99996592020824],[467.99996592020824],[0.7038334729281703],[0.3410810905217621],[226.15674615728557],[451.96],[6.0],[16.0],[20.0],[16.0]
['2714158'],['270530211001'],[10.833333333333332],[2.4371373174404146e-05],[1.6135786826478585e-05],[1.0322431757354662e-05],[1.0210636467563817e-05],[0.3998200977672138],[0.18707622425167747],[104.99657288737338],[937.44],[3.0],[6.0],[15.0],[13.0]
['2754808'],['270530211001'],[10.833333333333332],[653.9999748381853],[432.999983340878],[276.99998934277875],[273.99998945819993],[0.3998200977672138],[0.18707622425167747],[104.99657288737338],[937.44],[3.0],[6.0],[15.0],[13.0]
['2707948'],['270530211001'],[10.833333333333332],[7.903563636885343e-07],[5.232787545521947e-07],[3.347533833971315e-07],[3.3112789549030334e-07],[0.3998200977672138],[0.18707622425167747],[104.99657288737338],[937.44],[3.0],[6.0],[15.0],[13.0]
['2714158'],['270530211002'],[11.166666666666668],[5.3473666439722094e-05],[3.0315455512365525e-05],[2.447448579356511e-05],[2.3363878875201653e-05],[0.3060986113514965],[0.03291523642452497],[97.65591895185555],[333.94],[1.0],[4.0],[14.0],[17.0]
['2754808'],['270530211002'],[11.166666666666668],[1299.9999465264098],[736.9999696845877],[594.9999755255491],[567.9999766361544],[0.3060986113514965],[0.03291523642452497],[97.65591895185555],[333.94],[1.0],[4.0],[14.0],[17.0]
['2754808'],['270530212001'],[12.166666666666668],[852.9999300725021],[524.9999569613876],[405.9999667168064],[365.9999699959388],[-0.0],[0.48506332813942665],[151.5113661808639],[907.94],[10.0],[1.0],[18.0],[13.0]
['2743000'],['270530212001'],[12.166666666666668],[6.992749444881067e-05],[4.303861029967831e-05],[3.328319196508456e-05],[3.0004059751775738e-05],[-0.0],[0.48506332813942665],[151.5113661808639],[907.94],[10.0],[1.0],[18.0],[13.0]
['2747536'],['270030502241'],[3.3333333333333335],[8.88688002595115e-06],[6.526486924768905e-06],[3.7766289618915906e-06],[3.1865306865960296e-06],[0.49753802267237535],[0.17848873024478643],[5.269684067952397],[-99999.0],[2.0],[8.0],[4.0],[1.0]
['2753026'],['270030502241'],[3.3333333333333335],[752.9999911131387],[552.9999934735268],[319.999996223379],[269.999996813476],[0.49753802267237535],[0.17848873024478643],[5.269684067952397],[-99999.0],[2.0],[8.0],[4.0],[1.0]
['2753026'],['270030502242'],[4.0],[2806.0000000000005],[1444.0000000000002],[895.0000000000002],[895.0000000000002],[0.44051643737888324],[0.27854075928865507],[13.95398366976124],[-99999.0],[4.0],[6.0],[6.0],[1.0]
['2754808'],['270530212002'],[12.833333333333334],[1150.9999999999995],[553.9999999999998],[409.9999999999999],[409.9999999999999],[0.1821736981776815],[0.5351893419152924],[148.17887864601622],[608.87],[11.0],[2.0],[17.0],[15.0]
['2754808'],['270530212003'],[11.5],[1033.9999808629793],[632.9999882845898],[420.9999922082343],[391.9999927449593],[0.49515843240911156],[0.20740038694516758],[123.02370211846603],[911.96],[3.0],[8.0],[16.0],[13.0]
['2743000'],['270530212003'],[11.5],[1.9137120840803377e-05],[1.1715471462503422e-05],[7.791806454524393e-06],[7.255078693998959e-06],[0.49515843240911156],[0.20740038694516758],[123.02370211846603],[911.96],[3.0],[8.0],[16.0],[13.0]
['2754808'],['270530212004'],[13.0],[774.9999724564174],[433.9999845755937],[336.99998802298404],[328.99998830730493],[0.3060986113514965],[0.1771846831109558],[137.46885869137793],[170.32],[2.0],[4.0],[17.0],[19.0]
['2743000'],['270530212004'],[13.0],[1.638894723640073e-05],[9.177810452384408e-06],[7.126548669247801e-06],[6.957372439710762e-06],[0.3060986113514965],[0.1771846831109558],[137.46885869137793],[170.32],[2.0],[4.0],[17.0],[19.0]
['2707948'],['270530212004'],[13.0],[1.1154542062674847e-05],[6.246543555097914e-06],[4.85042667757603e-06],[4.7352830175742256e-06],[0.3060986113514965],[0.1771846831109558],[137.46885869137793],[170.32],[2.0],[4.0],[17.0],[19.0]
['2754808'],['270530213001'],[19.666666666666668],[1784.9999999999986],[661.9999999999994],[1030.999999999999],[1015.9999999999992],[0.9174058842422258],[0.8673436749911656],[192.09451977142717],[0.0],[20.0],[20.0],[19.0],[20.0]
['2714158'],['270530213003'],[11.833333333333334],[2.335254192757163e-05],[1.1407232462316096e-05],[7.898970403150957e-06],[7.898970403150957e-06],[0.5],[0.06101934212781655],[91.7493233856593],[324.55],[1.0],[8.0],[14.0],[17.0]
['2754808'],['270530213003'],[11.833333333333334],[1084.9999766473245],[529.9999885927023],[366.9999921009844],[366.9999921009844],[0.5],[0.06101934212781655],[91.7493233856593],[324.55],[1.0],[8.0],[14.0],[17.0]
['2714158'],['270530203032'],[14.333333333333332],[3.76483417778046e-05],[1.7042070698166096e-05],[1.1259096569287018e-05],[9.937273911257515e-06],[0.814459616355301],[0.4793998948123468],[87.02716043657598],[409.04],[9.0],[19.0],[13.0],[16.0]
['2707966'],['270530203032'],[14.333333333333332],[5.32861100335501e-06],[2.4120734447788823e-06],[1.5935720680879872e-06],[1.4064860391300683e-06],[0.814459616355301],[0.4793998948123468],[87.02716043657598],[409.04],[9.0],[19.0],[13.0],[16.0]
['2707948'],['270530203032'],[14.333333333333332],[1594.9999570229083],[721.9999805457929],[476.9999871472898],[420.99998865620336],[0.814459616355301],[0.4793998948123468],[87.02716043657598],[409.04],[9.0],[19.0],[13.0],[16.0]
['2754808'],['270530213004'],[14.5],[1018.9999999999994],[656.9999999999997],[545.9999999999997],[545.9999999999997],[0.28098213610883166],[0.5534027204677198],[200.66711600767616],[331.26],[12.0],[3.0],[19.0],[17.0]
['2753026'],['270030502252'],[5.333333333333333],[3144.999986374526],[1892.999991798721],[1110.9999951866769],[1078.9999953253143],[0.4520881749852137],[0.22754617612726302],[51.077742381465804],[-99999.0],[3.0],[7.0],[10.0],[1.0]
['2701486'],['270030502252'],[5.333333333333333],[1.3625523837422078e-05],[8.20130894252464e-06],[4.8133408532196916e-06],[4.674702772838926e-06],[0.4520881749852137],[0.22754617612726302],[51.077742381465804],[-99999.0],[3.0],[7.0],[10.0],[1.0]
['2753026'],['270030502261'],[8.833333333333334],[3110.9999310556927],[1942.99995694028],[1144.9999746251265],[1099.9999756223922],[0.8412002120987523],[0.5883388179214736],[43.982665223009484],[-99999.0],[13.0],[20.0],[9.0],[1.0]
['2701486'],['270030502261'],[8.833333333333334],[3.057550930691962e-05],[1.9096179551059088e-05],[1.1253281310325607e-05],[1.0811012612539883e-05],[0.8412002120987523],[0.5883388179214736],[43.982665223009484],[-99999.0],[13.0],[20.0],[9.0],[1.0]
['2701720'],['270030502261'],[8.833333333333334],[3.8368823100376976e-05],[2.3963556182588386e-05],[1.4121601558962276e-05],[1.3566604117780352e-05],[0.8412002120987523],[0.5883388179214736],[43.982665223009484],[-99999.0],[13.0],[20.0],[9.0],[1.0]
['2713114'],['270030507062'],[11.5],[695.0],[379.0],[249.0],[249.0],[0.05622031049889009],[0.530781923616611],[56.409179198029605],[284.32],[11.0],[2.0],[10.0],[18.0]
['2706382'],['270030507063'],[15.0],[6.795191291433262e-05],[3.7837905499658826e-05],[2.9746202743960217e-05],[2.8826691067176284e-05],[0.704881964428312],[0.7094624777837543],[68.03549724981862],[250.79],[16.0],[16.0],[11.0],[18.0]
['2713114'],['270030507063'],[15.0],[1477.9999320481918],[822.9999621621528],[646.999970253843],[626.9999711733533],[0.704881964428312],[0.7094624777837543],[68.03549724981862],[250.79],[16.0],[16.0],[11.0],[18.0]
['2701486'],['270030507071'],[6.0],[5.1977246407965233e-05],[3.7068412406934454e-05],[2.0611666679020698e-05],[2.0611666679020698e-05],[0.4550064310604783],[0.19654050492186081],[76.27855109706945],[-99999.0],[3.0],[7.0],[12.0],[1.0]
['2713114'],['270030507071'],[6.0],[2551.9999480228093],[1819.9999629316274],[1011.9999793883554],[1011.9999793883554],[0.4550064310604783],[0.19654050492186081],[76.27855109706945],[-99999.0],[3.0],[7.0],[12.0],[1.0]
['2713114'],['270030507072'],[6.666666666666667],[1926.0],[865.0],[594.0],[594.0],[0.7292147485378879],[0.2901157705455526],[39.54753165431007],[-99999.0],[5.0],[17.0],[8.0],[1.0]
['2722814'],['270030507091'],[6.666666666666667],[5.970769497554642e-06],[3.847829231757436e-06],[2.440433564476699e-06],[2.326704621666134e-06],[0.5065674441450172],[0.7015278777826512],[23.330573098291882],[-99999.0],[16.0],[8.0],[7.0],[1.0]
['2707966'],['270030507091'],[6.666666666666667],[1.0083089588453775e-05],[6.497991068114656e-06],[4.121262807979123e-06],[3.929203958675241e-06],[0.5065674441450172],[0.7015278777826512],[23.330573098291882],[-99999.0],[16.0],[8.0],[7.0],[1.0]
['2713114'],['270030507091'],[6.666666666666667],[1259.9999839461277],[811.9999896541711],[514.9999934382981],[490.9999937440862],[0.5065674441450172],[0.7015278777826512],[23.330573098291882],[-99999.0],[16.0],[8.0],[7.0],[1.0]
['2722814'],['270030507092'],[10.333333333333334],[1.792495377880169e-05],[1.0940816269669928e-05],[9.38212463673065e-06],[9.38212463673065e-06],[0.29006277840275957],[0.38082867261498254],[48.324453290389435],[339.3],[7.0],[3.0],[9.0],[17.0]
['2713114'],['270030507092'],[10.333333333333334],[1195.9999820750636],[729.9999890591943],[625.9999906178845],[625.9999906178845],[0.29006277840275957],[0.38082867261498254],[48.324453290389435],[339.3],[7.0],[3.0],[9.0],[17.0]
