City_Geo_ID,Block_GeoID,NatWalkInd,TotPop,Workers,CountHU,HH,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked
['3712000'],['371190055171'],[9.833333333333334],[3044.0000000000014],[1622.0000000000007],[1419.0000000000007],[1265.0000000000005],[0.8261271828920087],[0.4131103939437858],[115.76584607254082],[-99999.0],[8.0],[19.0],[15.0],[1.0]
['3712000'],['371190038063'],[11.166666666666668],[2404.0000000000027],[1082.0000000000011],[1298.0000000000014],[1168.0000000000014],[0.6737286306842585],[0.22994425907348404],[53.45987284694023],[591.43],[3.0],[14.0],[10.0],[15.0]
['3712000'],['371190055191'],[6.333333333333333],[2802.9999999999986],[1647.9999999999993],[971.9999999999995],[887.9999999999997],[0.48729034621352],[0.36472079076084823],[63.74641066731397],[-99999.0],[6.0],[8.0],[11.0],[1.0]
['3712000'],['371190055182'],[9.000000000000002],[2108.999999697068],[1025.9999998526278],[925.9999998669914],[865.9999998756097],[0.7410442875952988],[0.7138616938762872],[43.554727921311056],[-99999.0],[17.0],[17.0],[9.0],[1.0]
['3712000'],['371190055092'],[5.333333333333333],[1194.9999999999723],[1048.9999999999757],[564.9999999999869],[527.9999999999877],[0.3731867194703102],[0.32143742001205966],[57.81528789039343],[-99999.0],[5.0],[5.0],[10.0],[1.0]
['3755940'],['371559602022'],[2.6666666666666665],[159.434433866284],[43.0920927307764],[60.63177322734425],[53.123780496799014],[0.4395934051319446],[0.17246299719056102],[3.5869283515991732],[-99999.0],[2.0],[6.0],[3.0],[1.0]
['3755660'],['371559603003'],[6.333333333333333],[324.0171383250883],[93.58919531490515],[141.5654747313843],[116.98649414363145],[0.6229851627184213],[0.5511406324503995],[14.989137290021928],[-99999.0],[12.0],[12.0],[6.0],[1.0]
['3753900'],['371559616021'],[2.6666666666666665],[49.077441197861695],[15.515960508577216],[18.36420486381026],[16.810617033683144],[0.4019408254773312],[0.15076107554525595],[2.948306638105951],[-99999.0],[2.0],[6.0],[3.0],[1.0]
['3739700'],['371559616021'],[2.6666666666666665],[1.2003045768649792e-08],[3.794794096500888e-09],[4.491399431288599e-09],[4.1114328850407565e-09],[0.4019408254773312],[0.15076107554525595],[2.948306638105951],[-99999.0],[2.0],[6.0],[3.0],[1.0]
['3701380'],['370399302002'],[3.5],[2.2249036592676776e-08],[1.0572783248192424e-08],[1.3677896774967383e-08],[9.751596199789129e-09],[0.53785251888077],[0.23832084176807397],[3.3552963678798586],[-99999.0],[4.0],[9.0],[3.0],[1.0]
['3745660'],['370399304004'],[8.333333333333334],[21.769659429899225],[12.223774035891317],[14.14555294359588],[11.78271002428699],[0.8710693018534129],[0.8894673317634089],[4.379742360950279],[-99999.0],[20.0],[20.0],[4.0],[1.0]
['3745660'],['370399304005'],[9.666666666666668],[646.5754601442551],[221.1607934345014],[319.4037078733811],[251.77602723638483],[0.9096055421049922],[0.8842471669998456],[39.65635954478066],[-99999.0],[20.0],[20.0],[8.0],[1.0]
['3704960'],['370459501011'],[2.8333333333333335],[8.106451647024775],[2.8305821751022977],[3.8720227866965398],[2.84584137820258],[0.4505623752681203],[0.11313742434968489],[2.5422864171652546],[-99999.0],[2.0],[7.0],[3.0],[1.0]
['3744960'],['370710311012'],[9.0],[1702.1643367403537],[807.7177140888349],[694.7073180829133],[664.0455827324695],[0.7910377499185477],[0.5851588178640337],[57.463736945619104],[-99999.0],[13.0],[19.0],[10.0],[1.0]
['3744960'],['370710312011'],[7.833333333333333],[981.229939697832],[729.8323980473448],[476.4860382445282],[426.79117536012956],[0.7026003605884426],[0.47168664365725943],[51.218458107113435],[-99999.0],[9.0],[16.0],[10.0],[1.0]
['3704840'],['370710312011'],[7.833333333333333],[9.695916541192818e-13],[7.211759175127527e-13],[4.70834477521677e-13],[4.217290412157352e-13],[0.7026003605884426],[0.47168664365725943],[51.218458107113435],[-99999.0],[9.0],[16.0],[10.0],[1.0]
['3725580'],['370710328004'],[9.500000000000002],[2199.554697064584],[932.4607946530203],[850.6824789929268],[760.4443375748925],[0.8571416958926507],[0.6544845024221655],[52.058731472713504],[-99999.0],[15.0],[20.0],[10.0],[1.0]
['3725580'],['370710331002'],[8.5],[956.9999999999989],[436.9999999999995],[375.99999999999955],[292.99999999999966],[0.7624114741483264],[0.7955575659140772],[18.111027378261493],[-99999.0],[19.0],[18.0],[6.0],[1.0]
['3725580'],['370710332032'],[5.333333333333333],[1001.0000000000002],[398.0000000000001],[345.00000000000006],[304.00000000000006],[0.2604296028303608],[0.3978053139796356],[51.45022644282346],[-99999.0],[7.0],[3.0],[10.0],[1.0]
['3735890'],['370459514001'],[3.3333333333333335],[242.72903672247702],[116.77328390503178],[118.85233347010653],[97.02231303682166],[0.08959524663523882],[0.4901666070760716],[2.8573446034330123],[-99999.0],[10.0],[2.0],[3.0],[1.0]
['3761200'],['370459514001'],[3.3333333333333335],[5.09043224717645e-07],[2.4489302887915253e-07],[2.492531421529653e-07],[2.0347195277793088e-07],[0.08959524663523882],[0.4901666070760716],[2.8573446034330123],[-99999.0],[10.0],[2.0],[3.0],[1.0]
['3735880'],['370459503024'],[4.666666666666667],[16.707734759551606],[6.598036345044743],[5.808216156411394],[5.808216156411394],[0.2025348118954245],[0.628600887054068],[9.216326905625607],[-99999.0],[14.0],[2.0],[5.0],[1.0]
['3735880'],['370459505001'],[5.166666666666667],[648.478123863782],[258.6154033355063],[295.46809831081595],[250.21040272710232],[0.4267743820990583],[0.31903506212828026],[47.6427575175223],[-99999.0],[5.0],[6.0],[9.0],[1.0]
['3704960'],['370459501012'],[2.1666666666666665],[986.2422911587413],[384.69980761092626],[429.76650833274954],[380.12782347972677],[0.2775027137945679],[0.2806799077404462],[1.6744735102530213],[-99999.0],[4.0],[3.0],[2.0],[1.0]
['3722720'],['370459501012'],[2.1666666666666665],[3.390980339253809e-07],[1.3227069005433734e-07],[1.4776589822708652e-07],[1.3069871241362364e-07],[0.2775027137945679],[0.2806799077404462],[1.6744735102530213],[-99999.0],[4.0],[3.0],[2.0],[1.0]
['3722720'],['370459502002'],[5.499999999999999],[136.380983324386],[64.43196062569417],[61.47882909701653],[58.659930819642405],[0.45988193709891745],[0.6949330188983565],[5.824800539980738],[-99999.0],[16.0],[7.0],[4.0],[1.0]
['3739700'],['371559606002'],[3.3333333333333335],[49.39697175562885],[13.067157467577347],[16.606643050788247],[16.05012016034628],[0.3180109530876381],[0.33129057270656187],[6.789519225164178],[-99999.0],[6.0],[4.0],[4.0],[1.0]
['3735880'],['370459503023'],[3.6666666666666665],[0.5795313051069195],[0.1730161196882173],[0.1892999897765201],[0.1892999897765201],[0.25175655465133756],[0.46633280219403955],[6.2069616452529885],[-99999.0],[9.0],[3.0],[4.0],[1.0]
['3717325'],['371539710002'],[7.999999999999999],[617.3732438394685],[207.49464983346377],[290.9695089618687],[236.11460153463116],[0.7032864708772033],[0.5746007285507632],[43.65093198120145],[-99999.0],[12.0],[16.0],[9.0],[1.0]
['3729160'],['371539710002'],[7.999999999999999],[492.8823532763411],[165.6541684024789],[232.29664994370603],[188.5030192166139],[0.7032864708772033],[0.5746007285507632],[43.65093198120145],[-99999.0],[12.0],[16.0],[9.0],[1.0]
['3757260'],['371539703003'],[8.166666666666668],[145.2630453917156],[66.44318668141251],[93.96499685091916],[74.26003217334339],[0.7525466411586278],[0.7656601509951676],[13.868859228966542],[-99999.0],[18.0],[17.0],[6.0],[1.0]
['3758140'],['371559619003'],[5.0],[27.892135912511655],[8.213343851684282],[12.320015777526425],[11.156854365004662],[0.6998736251617623],[0.37672734609488445],[3.5428485052991032],[-99999.0],[7.0],[15.0],[3.0],[1.0]
['3742020'],['371559620012'],[8.333333333333334],[205.64842891575248],[64.87980412616888],[108.47550961366245],[75.15488622759834],[0.8655551121353021],[0.7659661650086959],[13.009442191384721],[-99999.0],[18.0],[20.0],[5.0],[1.0]
['3739700'],['371559616011'],[4.499999999999999],[0.46777534120780245],[0.15133375044886285],[0.19102487781209754],[0.1643828882121181],[0.643268362923928],[0.2684235112082388],[4.229218493095198],[-99999.0],[4.0],[13.0],[4.0],[1.0]
['3740140'],['371559618022'],[3.5],[9.226800909371478],[3.6168163758822667],[3.941546019537331],[3.2808891583080624],[0.45632638222740135],[0.43645867346346273],[1.3919228296242565],[-99999.0],[8.0],[7.0],[2.0],[1.0]
['3722360'],['371559617002'],[7.0],[151.0590219847126],[51.63218303403571],[78.26229545474332],[60.47012427409588],[0.7794697921603951],[0.5661751629455956],[13.029672375581493],[-99999.0],[12.0],[18.0],[5.0],[1.0]
['3753900'],['371559616023'],[2.666666666666667],[1.1988229132850157e-07],[4.7639791143602304e-08],[6.419070449865663e-08],[5.211301096929266e-08],[0.36050654367412155],[0.4069159003126957],[0.8670043872669332],[-99999.0],[7.0],[5.0],[1.0],[1.0]
['3749460'],['371559616023'],[2.666666666666667],[11.282124826993963],[4.483381694309168],[6.040988480125498],[4.904356501286554],[0.36050654367412155],[0.4069159003126957],[0.8670043872669332],[-99999.0],[7.0],[5.0],[1.0],[1.0]
['3706660'],['371559616023'],[2.666666666666667],[2.104083351894246e-07],[8.361376006594673e-08],[1.1266267201374042e-07],[9.146481734913421e-08],[0.36050654367412155],[0.4069159003126957],[0.8670043872669332],[-99999.0],[7.0],[5.0],[1.0],[1.0]
['3721160'],['370319710011'],[8.333333333333334],[3.0371916005024736e-07],[7.55102884102825e-08],[1.098534862502184e-06],[1.4598655759321283e-07],[0.6291356895078352],[0.6044645604469951],[65.84993710321918],[-99999.0],[13.0],[13.0],[11.0],[1.0]
['3733460'],['370319710011'],[8.333333333333334],[54.73133145857962],[13.607237102961784],[197.96010126086625],[26.307325065726115],[0.6291356895078352],[0.6044645604469951],[65.84993710321918],[-99999.0],[13.0],[13.0],[11.0],[1.0]
['3752000'],['370319710011'],[8.333333333333334],[0.041445049797573956],[0.010304017905474189],[0.14990437901000966],[0.019921101283916765],[0.6291356895078352],[0.6044645604469951],[65.84993710321918],[-99999.0],[13.0],[13.0],[11.0],[1.0]
['3746860'],['370319705011'],[7.5],[8.502314768371466],[2.835404970920209],[3.9274453998853516],[3.6817363033681945],[0.6884315742855295],[0.7661302758185735],[10.791031296618833],[-99999.0],[18.0],[15.0],[5.0],[1.0]
['3744320'],['370319705011'],[7.5],[208.04461443684357],[69.38001591540609],[96.10134254032178],[90.08904404971575],[0.6884315742855295],[0.7661302758185735],[10.791031296618833],[-99999.0],[18.0],[15.0],[5.0],[1.0]
['3744320'],['370319704022'],[12.000000000000002],[775.0],[366.0],[494.0],[345.0],[0.873715635595374],[0.8487198677233088],[108.68384381854952],[-99999.0],[20.0],[20.0],[15.0],[1.0]
['3721160'],['370319709022'],[10.5],[308.93114550060113],[101.67354155715988],[857.3816917848962],[152.51031233573983],[0.7861842286108848],[0.8336277650895857],[72.16381483507041],[-99999.0],[19.0],[18.0],[12.0],[1.0]
['3755660'],['371559604021'],[2.3333333333333335],[124.28923487271936],[29.88283820311184],[45.825916685777656],[41.40192108587563],[0.19722425952744246],[0.12472532710271753],[4.0565907344422385],[-99999.0],[2.0],[2.0],[4.0],[1.0]
['3746860'],['370319707034'],[5.833333333333333],[137.5739814868156],[65.69726775493322],[82.60943569184671],[56.59071578890287],[0.4762266790037708],[0.6286787352442537],[14.516266355992833],[-99999.0],[14.0],[7.0],[6.0],[1.0]
['3721160'],['370319709011'],[5.499999999999999],[106.25364667573238],[39.4717362148805],[111.37430434685201],[48.64624787563651],[0.5561712522193681],[0.323461455241769],[32.10023747177548],[-99999.0],[5.0],[10.0],[8.0],[1.0]
['3737760'],['370270301004'],[10.500000000000002],[886.9999999999995],[328.99999999999983],[441.9999999999998],[327.99999999999983],[0.6656446990938379],[0.7305290011671265],[111.2156791043253],[-99999.0],[17.0],[14.0],[15.0],[1.0]
['3739700'],['371559611002'],[6.666666666666666],[455.72089560456794],[165.0212355786325],[178.86407653224848],[148.26411231899212],[0.5679671043090245],[0.6989043011654436],[14.187877946750723],[-99999.0],[16.0],[10.0],[6.0],[1.0]
['3722360'],['371559617003'],[2.5],[100.54707145585932],[44.44848398675995],[57.063245719229386],[45.709960160006894],[0.33333333333333337],[0.03954161140404343],[6.2428796724383115],[-99999.0],[1.0],[4.0],[4.0],[1.0]
['3739700'],['371559618023'],[2.3333333333333335],[2.9874350294310754],[0.9350183583086082],[1.2329912417256372],[1.0454738237131966],[0.4258711456063719],[0.16811058002911533],[1.8611199467282344],[-99999.0],[2.0],[6.0],[2.0],[1.0]
['3722360'],['371559618023'],[2.3333333333333335],[0.15528362544001428],[0.048601237884922786],[0.06408954446363445],[0.054342592909790044],[0.4258711456063719],[0.16811058002911533],[1.8611199467282344],[-99999.0],[2.0],[6.0],[2.0],[1.0]
['3755660'],['371559604022'],[3.0000000000000004],[3.678635069822535],[1.014347451864455],[1.3183265760610146],[1.2614320875750276],[0.27161896698070465],[0.39680772230782213],[2.7413808309399217],[-99999.0],[7.0],[3.0],[3.0],[1.0]
['3758720'],['371559601021'],[8.166666666666666],[76.51672397756718],[31.26604148631654],[37.16830441995793],[33.977892023395015],[0.8447628407285377],[0.793358280807356],[5.790613989900329],[-99999.0],[19.0],[20.0],[4.0],[1.0]
['3706660'],['371559615004'],[1.833333333333333],[2.5237859218085505e-07],[8.271857401203223e-08],[1.184887681793975e-07],[1.0731058250209586e-07],[0.26634950701475607],[0.26892207841991017],[1.1093363112569412],[-99999.0],[4.0],[3.0],[1.0],[1.0]
['3758140'],['371559619004'],[5.666666666666666],[18.444558158983693],[5.688194030781467],[9.087647268112404],[7.875960965697417],[0.47722982687001997],[0.7375804803426379],[4.95272662960546],[-99999.0],[17.0],[7.0],[4.0],[1.0]
['3751080'],['371559605021'],[9.166666666666668],[75.07081953232506],[22.30439755018186],[12.546223621977296],[11.25545987486029],[0.46530751490746003],[0.7853419040023608],[101.71547315380533],[-99999.0],[18.0],[7.0],[14.0],[1.0]
['3739700'],['371559609002'],[7.666666666666667],[1318.0000000000007],[624.0000000000002],[620.0000000000002],[527.0000000000002],[0.4569835314848896],[0.21089998600016718],[148.55829073475886],[-99999.0],[3.0],[7.0],[17.0],[1.0]
['3722240'],['371559616022'],[3.0000000000000004],[7.657166919816755e-07],[2.6556648276821114e-07],[3.7031770652678333e-07],[3.1130293257829193e-07],[0.3332905855469497],[0.4813915781704702],[0.7873629380100576],[-99999.0],[10.0],[4.0],[1.0],[1.0]
['3739700'],['371559610003'],[11.500000000000002],[426.3550440434895],[251.61937025517415],[235.6435372230996],[160.75681988525014],[0.7553985299730263],[0.6731880921875685],[131.92911250230034],[-99999.0],[15.0],[18.0],[17.0],[1.0]
['3750340'],['371559602013'],[3.5],[73.0855230959505],[22.99358913204345],[29.359439073289973],[26.263479265798495],[0.1011726453499937],[0.46774298033625883],[5.192771249157648],[-99999.0],[9.0],[2.0],[4.0],[1.0]
['3706660'],['371559616012'],[1.9999999999999998],[1.3771848784193282e-06],[5.648311694546413e-07],[5.833680997263187e-07],[5.16853232280888e-07],[-0.0],[0.3180612123970292],[1.524168994013186],[-99999.0],[5.0],[1.0],[2.0],[1.0]
['3722360'],['371559617004'],[5.666666666666667],[64.22744531266079],[22.063379527847648],[33.365785604996596],[28.492891966944356],[0.653225168989957],[0.5503464625030019],[2.528236771092343],[-99999.0],[12.0],[14.0],[3.0],[1.0]
['3722360'],['371559617001'],[7.833333333333334],[89.88569663006172],[27.178152770784756],[39.6317537708748],[36.62823823555897],[0.7495480146991425],[0.763617499556516],[8.095328541443873],[-99999.0],[18.0],[17.0],[5.0],[1.0]
['3739700'],['371559607011'],[2.8333333333333335],[0.5849503203046382],[0.17315131746469342],[0.21079290821788765],[0.18519662650571558],[0.4018930294154119],[0.21623443907158493],[3.4132887782952714],[-99999.0],[3.0],[6.0],[3.0],[1.0]
['3750340'],['371559602011'],[3.8333333333333335],[30.8605805857357],[9.627547920183185],[13.60725213471435],[12.03443490022898],[0.48872962493155714],[0.30577266299226435],[5.374852329906039],[-99999.0],[5.0],[8.0],[4.0],[1.0]
['3755660'],['371559603001'],[5.666666666666666],[182.61840277665712],[49.611726498186286],[68.98392446414474],[58.88439442701396],[0.7193662550132001],[0.4194015523961239],[6.056291143010451],[-99999.0],[8.0],[16.0],[4.0],[1.0]
['3726920'],['370370206003'],[4.833333333333333],[19.761205616005675],[7.565635261708012],[10.80805037386859],[7.609451682142614],[0.6126669565509488],[0.5443094641113471],[1.4715208195587137],[-99999.0],[11.0],[12.0],[2.0],[1.0]
['3752660'],['370370208001'],[7.0],[283.69063886922544],[130.6403031776595],[155.72426002561164],[148.97578432540115],[0.8159793959727464],[0.5233085109830793],[10.476345317898884],[-99999.0],[11.0],[19.0],[5.0],[1.0]
['3702140'],['370210022053'],[14.833333333333332],[1052.870427202091],[370.4698961481543],[514.3092237722684],[354.5806680966533],[0.7350141425119538],[0.6909034220220941],[104.72912952822358],[1103.74],[16.0],[17.0],[15.0],[13.0]
['3702140'],['370210022062'],[7.833333333333333],[565.2571393453618],[251.25737405728148],[331.5561224673405],[271.1162043092316],[0.6340388006003319],[0.6340394443150884],[43.8342166694654],[-99999.0],[14.0],[13.0],[9.0],[1.0]
['3710240'],['370210026032'],[3.6666666666666665],[3.158367861467489e-07],[1.1734490165401882e-07],[1.3345496442346886e-07],[1.1913490862840215e-07],[0.4026875146271175],[0.4131272262235274],[2.3786356106171245],[-99999.0],[8.0],[6.0],[3.0],[1.0]
['3775280'],['370210027012'],[4.833333333333333],[496.70577269939184],[202.61946455209605],[197.57798498385668],[170.93016440887723],[0.21528920774629753],[0.5685659729051529],[16.390700438879282],[-99999.0],[12.0],[3.0],[6.0],[1.0]
['3771560'],['370210027012'],[4.833333333333333],[279.88234134296664],[114.17143358794773],[111.33067516929026],[96.31523781352936],[0.21528920774629753],[0.5685659729051529],[16.390700438879282],[-99999.0],[12.0],[3.0],[6.0],[1.0]
['3706140'],['370210031043'],[12.333333333333332],[275.5956029818219],[102.35270226348011],[106.73355722417381],[106.73355722417381],[0.6359754137855271],[0.821702105349276],[20.369423981785257],[590.09],[19.0],[13.0],[6.0],[15.0]
['3723760'],['370210032023'],[5.666666666666667],[7.590475605460001e-08],[3.5806154953183135e-08],[3.383878380190934e-08],[2.9832500730224516e-08],[0.5653694303185479],[0.5758392901145487],[11.681001339759572],[-99999.0],[12.0],[10.0],[5.0],[1.0]
['3776200'],['370690605021'],[5.5],[133.59743877334247],[64.73380552853578],[53.239947667589],[48.712064267822086],[0.4433654930759362],[0.6306356958829208],[10.795585372290903],[-99999.0],[14.0],[7.0],[5.0],[1.0]
['3712460'],['370210032051'],[5.0],[1.1689833826369056e-07],[6.257090323375111e-08],[9.117474471203731e-08],[5.2440376043524734e-08],[0.6564479982181299],[0.3361040561511665],[4.217218540655263],[-99999.0],[6.0],[14.0],[4.0],[1.0]
['3708860'],['370690608012'],[5.5],[56.947734788798044],[26.08310495101733],[23.567705603004367],[20.41779110414128],[0.5903297349675396],[0.5033549311198388],[7.363879199473817],[-99999.0],[10.0],[11.0],[5.0],[1.0]
['3737760'],['370270304002'],[4.833333333333333],[560.0000000000006],[299.00000000000034],[298.00000000000034],[275.0000000000003],[0.054306564721042346],[0.5416583878604146],[22.93647195995436],[-99999.0],[11.0],[2.0],[7.0],[1.0]
['3737760'],['370270301006'],[6.666666666666667],[798.9999999999999],[336.99999999999994],[529.9999999999999],[488.99999999999994],[0.3166285046750507],[0.608894287848939],[51.937747217981396],[-99999.0],[14.0],[4.0],[10.0],[1.0]
['3731440'],['370710303012'],[3.8333333333333335],[289.12083917437974],[139.32904131503582],[131.48197390680477],[111.7771157483579],[0.4776390338448758],[0.3361498288932385],[5.329368160177934],[-99999.0],[6.0],[7.0],[4.0],[1.0]
['3737760'],['370270305002'],[9.166666666666666],[1273.9999999999984],[475.9999999999994],[557.9999999999992],[520.9999999999993],[0.5920809855784196],[0.785362829310512],[72.3485955640041],[-99999.0],[18.0],[11.0],[12.0],[1.0]
['3737760'],['370270301005'],[7.499999999999999],[1107.000000000001],[473.0000000000004],[488.00000000000045],[464.0000000000004],[0.7218772838038932],[0.38553857493991156],[55.20917877868835],[-99999.0],[7.0],[16.0],[10.0],[1.0]
['3725580'],['370710333043'],[6.333333333333333],[401.69430732980607],[139.76998184588507],[128.5075246310307],[119.5553150499926],[0.7749543192057855],[0.10654698371678116],[37.77067516839612],[-99999.0],[2.0],[18.0],[8.0],[1.0]
['3733120'],['370710301013'],[6.166666666666666],[1.3570460913164614e-06],[7.080240476433711e-07],[4.990169488333929e-07],[4.94016779005403e-07],[0.6351937149275617],[0.6315224216438191],[7.225852899521616],[-99999.0],[14.0],[13.0],[4.0],[1.0]
['3744960'],['370710301013'],[6.166666666666666],[372.50023163764524],[194.34794694138014],[136.9768722086846],[135.60435845909856],[0.6351937149275617],[0.6315224216438191],[7.225852899521616],[-99999.0],[14.0],[13.0],[4.0],[1.0]
['3764500'],['370710302032'],[9.666666666666668],[226.93498767870247],[144.37303690843524],[126.71272658324438],[101.98829212797718],[0.8698576962231713],[0.7037506179642203],[51.59720830671746],[-99999.0],[16.0],[20.0],[10.0],[1.0]
['3706740'],['370319708032'],[8.666666666666668],[4.49018748675643e-06],[1.7520241029707363e-06],[2.8833310951746974e-06],[1.9172149469651198e-06],[0.8306622303258392],[0.6341109701281812],[39.20309642904351],[-99999.0],[14.0],[20.0],[8.0],[1.0]
['3711340'],['370319708032'],[8.666666666666668],[6.442929883974317e-07],[2.513963722843936e-07],[4.1372660124517347e-07],[2.75099458814065e-07],[0.8306622303258392],[0.6341109701281812],[39.20309642904351],[-99999.0],[14.0],[20.0],[8.0],[1.0]
['3710260'],['370319708032'],[8.666666666666668],[513.8757717741288],[200.50894104899118],[329.98042869776833],[219.41406977646747],[0.8306622303258392],[0.6341109701281812],[39.20309642904351],[-99999.0],[14.0],[20.0],[8.0],[1.0]
['3712340'],['370710306021'],[5.999999999999999],[64.48715097777985],[28.20602018075732],[29.5139606326876],[25.874474157751173],[0.7155958003214145],[0.513024088301441],[7.057496566845201],[-99999.0],[10.0],[16.0],[4.0],[1.0]
['3712340'],['370710306022'],[6.333333333333333],[737.4754217480557],[415.0554983737018],[336.2551066534773],[273.696017043528],[0.7342413008381673],[0.32386628850682675],[28.373641240604925],[-99999.0],[5.0],[17.0],[7.0],[1.0]
['3725580'],['370710318005'],[10.333333333333334],[361.99999999999915],[228.99999999999946],[208.99999999999952],[138.9999999999997],[0.6988840469693826],[0.8436091366235631],[82.2229156198493],[-99999.0],[19.0],[15.0],[13.0],[1.0]
['3757260'],['371539705002'],[9.666666666666666],[744.9999971810504],[269.9999989783673],[311.9999988194466],[262.99999900485403],[0.7256711360800254],[0.7906772775687945],[66.19955337342306],[-99999.0],[18.0],[16.0],[11.0],[1.0]
['3725380'],['370270302004'],[7.166666666666666],[528.6974411621179],[210.8551446758653],[208.3598175199379],[198.37850889622828],[0.695707700446964],[0.7111266472870474],[10.934440737712896],[-99999.0],[16.0],[15.0],[5.0],[1.0]
['3737760'],['370270302004'],[7.166666666666666],[145.71086592912766],[58.112416146365966],[57.424695245225536],[54.673811640663835],[0.695707700446964],[0.7111266472870474],[10.934440737712896],[-99999.0],[16.0],[15.0],[5.0],[1.0]
['3737760'],['370270305001'],[5.499999999999999],[1614.2042237580795],[618.8004650020667],[633.4387555720082],[586.8623764858311],[0.5072666484992149],[0.39905524803222703],[35.095802033059876],[-99999.0],[7.0],[8.0],[8.0],[1.0]
['3702500'],['370319711022'],[6.666666666666667],[416.99998611458943],[159.9999946722645],[1562.999947954684],[246.99999177530836],[0.35637271771636264],[0.6005981079284464],[54.20503607328902],[-99999.0],[13.0],[5.0],[10.0],[1.0]
['3704260'],['370319703043'],[10.666666666666668],[688.0000000000001],[263.00000000000006],[466.0000000000001],[344.00000000000006],[0.733537863096482],[0.6606518096445606],[106.94009605266024],[-99999.0],[15.0],[17.0],[15.0],[1.0]
['3737760'],['370270301002'],[11.000000000000002],[1039.9999999999998],[308.99999999999994],[489.99999999999994],[489.99999999999994],[0.7991523062725462],[0.5140106426383664],[137.5525199700751],[-99999.0],[11.0],[19.0],[17.0],[1.0]
['3746860'],['370319707032'],[7.499999999999999],[1084.582340377444],[302.1599725173853],[460.6097142033313],[404.7224022133271],[0.6055607212699062],[0.6647089651863165],[34.30812818195352],[-99999.0],[15.0],[12.0],[8.0],[1.0]
['3744320'],['370319704011'],[8.666666666666666],[1588.8620027507607],[530.8516278801204],[939.8381864034133],[804.1248137105824],[0.5997275123372781],[0.7098255177862257],[69.11089519968645],[-99999.0],[16.0],[12.0],[11.0],[1.0]
['3744320'],['370319704021'],[10.666666666666666],[678.9999999999999],[363.99999999999994],[437.99999999999994],[345.99999999999994],[0.8058298851516753],[0.6448687527939282],[93.28716749107409],[-99999.0],[15.0],[19.0],[14.0],[1.0]
['3744320'],['370319704032'],[8.833333333333334],[368.28259948422175],[130.79758443220314],[280.88329191431643],[191.07296896317234],[0.42135803062279314],[0.40145191328195556],[180.2365599959173],[-99999.0],[7.0],[6.0],[19.0],[1.0]
['3744320'],['370319705022'],[4.666666666666667],[158.46442271008763],[72.60856617298195],[71.09938119479064],[66.23645182061864],[0.4288903697348454],[0.35544205106064186],[30.087194288148666],[-99999.0],[6.0],[6.0],[7.0],[1.0]
['3733460'],['370319710021'],[8.333333333333334],[2.7147924942403006e-07],[1.212265830761392e-07],[1.0304259561471832e-06],[1.3915445803810346e-07],[0.6877913707129568],[0.8288435287083132],[28.64419425008149],[-99999.0],[19.0],[15.0],[7.0],[1.0]
['3752000'],['370319710021'],[8.333333333333334],[72.86274040366011],[32.53619225572244],[276.55763417364074],[37.34788265973773],[0.6877913707129568],[0.8288435287083132],[28.64419425008149],[-99999.0],[19.0],[15.0],[7.0],[1.0]
['3725580'],['370710321002'],[10.500000000000002],[1145.000000000001],[471.0000000000004],[495.00000000000045],[474.0000000000004],[0.7476485250891886],[0.6348850679227865],[111.29152163158525],[-99999.0],[14.0],[17.0],[15.0],[1.0]
['3735880'],['370459504001'],[6.833333333333333],[633.565942628046],[159.46897875671905],[204.1359654355052],[204.1359654355052],[0.6824780314296837],[0.5751680665775719],[20.344685759496908],[-99999.0],[12.0],[15.0],[6.0],[1.0]
['3735880'],['370459504003'],[8.5],[1190.50912553195],[588.8044359248577],[550.1036748781534],[431.237051663276],[0.6753515559360566],[0.8358284757011548],[33.87048787365979],[-99999.0],[19.0],[14.0],[8.0],[1.0]
['3735880'],['370459504005'],[5.166666666666666],[1133.0000000000002],[442.0000000000001],[429.0000000000001],[386.0000000000001],[0.292404906905972],[0.4088407892970338],[48.905049591025936],[-99999.0],[8.0],[3.0],[9.0],[1.0]
['3735880'],['370459504006'],[7.166666666666667],[614.486126972562],[280.75659249608435],[212.64852423557875],[212.64852423557875],[0.5012476184272386],[0.7262318196539906],[33.88815528221601],[-99999.0],[17.0],[8.0],[8.0],[1.0]
['3724520'],['371010412021'],[8.333333333333334],[242.52287735551977],[142.87061994434154],[88.2226078156309],[73.22119272147503],[0.7620942073204323],[0.7784391613403725],[18.441165876678795],[-99999.0],[18.0],[18.0],[6.0],[1.0]
['3760320'],['371010403023'],[6.833333333333333],[716.5690076502453],[315.83216750282827],[292.3760128033505],[234.56154699477833],[0.6116429612998129],[0.5820972906509388],[28.230264218435654],[-99999.0],[13.0],[12.0],[7.0],[1.0]
['3724520'],['371010412022'],[4.0],[77.93937417692362],[29.16690334749806],[30.663880174935876],[27.766505670217523],[0.35357787217161146],[0.5153999274392276],[2.8804037498064035],[-99999.0],[11.0],[5.0],[3.0],[1.0]
