City_Geo_ID,Block_GeoID,NatWalkInd,TotPop,Workers,CountHU,HH,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked
['0665042'],['061110025003'],[9.5],[406.7125518153629],[199.12947109666726],[294.93704681298834],[260.18331836687184],[0.5796713598487646],[0.7858970280039962],[83.79435177523189],[-99999.0],[18.0],[11.0],[13.0],[1.0]
['0654652'],['061110025003'],[9.5],[26.287448098026275],[12.870528860927413],[19.062953124203812],[16.816681577721194],[0.5796713598487646],[0.7858970280039962],[83.79435177523189],[-99999.0],[18.0],[11.0],[13.0],[1.0]
['0654652'],['061110032012'],[16.666666666666668],[2683.0000000000005],[725.0000000000001],[429.0000000000001],[402.0000000000001],[0.6015788157615248],[0.4847744416352959],[233.98490758319792],[206.53],[10.0],[12.0],[20.0],[19.0]
['0620956'],['060816139001'],[12.000000000000002],[3.361188211518686e-07],[1.4520713944946166e-07],[1.1711788952317235e-07],[1.1711788952317235e-07],[0.8598993772361287],[0.6318560202642455],[164.3144562751046],[-99999.0],[14.0],[20.0],[18.0],[1.0]
['0646870'],['060816139001'],[12.000000000000002],[705.9999996638517],[304.9999998547801],[245.99999988287183],[245.99999988287183],[0.8598993772361287],[0.6318560202642455],[164.3144562751046],[-99999.0],[14.0],[20.0],[18.0],[1.0]
['0673262'],['060816001001'],[7.0],[40.79436325473543],[20.00561269560324],[14.559244826515524],[14.25666883378843],[0.5942473068832085],[0.7428363026118736],[19.170337444904277],[-99999.0],[17.0],[11.0],[6.0],[1.0]
['0608310'],['060816001001'],[7.0],[1340.1508741420096],[657.2118597450344],[478.2911933019912],[468.3511562773777],[0.5942473068832085],[0.7428363026118736],[19.170337444904277],[-99999.0],[17.0],[11.0],[6.0],[1.0]
['0617918'],['060816001001'],[7.0],[7.180592081546293e-06],[3.5213723820497524e-06],[2.5627069470789125e-06],[2.509447756247199e-06],[0.5942473068832085],[0.7428363026118736],[19.170337444904277],[-99999.0],[17.0],[11.0],[6.0],[1.0]
['0667000'],['060816001001'],[7.0],[1.0501537088383511e-07],[5.14996844997516e-08],[3.747930775871602e-08],[3.67003979397696e-08],[0.5942473068832085],[0.7428363026118736],[19.170337444904277],[-99999.0],[17.0],[11.0],[6.0],[1.0]
['0617918'],['060816004012'],[12.0],[1224.9999223584477],[832.9999472037446],[396.999974837799],[387.99997540822676],[0.4676550410444954],[0.32161260847809575],[115.20999847034288],[556.56],[5.0],[7.0],[15.0],[15.0]
['0667000'],['060816004012'],[12.0],[7.764125448302009e-05],[5.279605304845366e-05],[2.516210451408896e-05],[2.4591678970948403e-05],[0.4676550410444954],[0.32161260847809575],[115.20999847034288],[556.56],[5.0],[7.0],[15.0],[15.0]
['0673262'],['060816024003'],[11.000000000000002],[1928.9999570040254],[833.9999814107606],[734.9999836173969],[694.9999845089671],[0.7565455634213198],[0.6159177149159951],[116.93320454020488],[-99999.0],[14.0],[18.0],[16.0],[1.0]
['0670224'],['060730098052'],[3.0],[4.153600684476157e-06],[1.6732769596788665e-06],[1.5011069831202693e-06],[1.5011069831202693e-06],[0.30298067238733906],[0.347038934354157],[3.5020961396693755],[-99999.0],[6.0],[4.0],[3.0],[1.0]
['0666000'],['060730098052'],[3.0],[771.999995846401],[310.99999832672376],[278.99999849889366],[278.99999849889366],[0.30298067238733906],[0.347038934354157],[3.5020961396693755],[-99999.0],[6.0],[4.0],[3.0],[1.0]
['0666000'],['060730098053'],[6.499999999999999],[1132.0000000000007],[566.0000000000003],[416.0000000000003],[416.0000000000003],[0.545558185219712],[0.28769793053057535],[69.94895138406561],[-99999.0],[5.0],[10.0],[11.0],[1.0]
['0666000'],['060730098054'],[7.166666666666667],[1728.0000000000011],[871.0000000000006],[764.0000000000005],[711.0000000000005],[0.6144152257820293],[0.3239924028435032],[75.91264882560073],[-99999.0],[5.0],[12.0],[12.0],[1.0]
['0666000'],['060730100011'],[12.5],[1274.000000000001],[664.0000000000005],[335.0000000000002],[335.0000000000002],[0.33333333333333337],[0.29059394659531124],[145.3422443447334],[460.0],[5.0],[4.0],[17.0],[16.0]
['0667000'],['060750102002'],[14.666666666666664],[1763.9999999999993],[1084.9999999999995],[1231.9999999999995],[1118.9999999999995],[0.4203930329619243],[0.3386094634476332],[213.26112650689103],[206.53],[6.0],[6.0],[19.0],[19.0]
['0669088'],['060379203293'],[11.500000000000002],[1495.9999999999984],[762.9999999999992],[570.9999999999994],[570.9999999999994],[0.7249784958687603],[0.5340474071345679],[234.39855643016648],[-99999.0],[11.0],[16.0],[20.0],[1.0]
['0669088'],['060379203301'],[12.666666666666664],[1874.9999999999993],[753.9999999999998],[674.9999999999998],[674.9999999999998],[0.3776728818140906],[0.39173165381677966],[185.81143938744594],[1005.84],[7.0],[5.0],[19.0],[13.0]
['0669088'],['060379203341'],[7.666666666666665],[622.3883978930738],[281.854405846477],[393.4418156696556],[356.88731934826956],[0.6087962172762886],[0.6827435908065995],[35.28170809113354],[-99999.0],[16.0],[12.0],[8.0],[1.0]
['0669088'],['060379203342'],[7.666666666666667],[1362.0000000000002],[522.0000000000001],[411.0000000000001],[411.0000000000001],[0.5166220559198624],[0.3167155169625995],[109.84982246322953],[-99999.0],[5.0],[9.0],[15.0],[1.0]
['0669088'],['060379203343'],[7.666666666666667],[2677.87775166629],[1215.9849805107956],[882.9445081415968],[850.9958581759469],[0.5583254890213484],[0.6126695352878455],[59.07243376606255],[-99999.0],[14.0],[10.0],[10.0],[1.0]
['0662000'],['060650316021'],[14.5],[325.00000000000006],[134.00000000000003],[99.00000000000003],[99.00000000000003],[0.4752833842071577],[0.8625926856349663],[90.8193637747163],[378.2],[20.0],[7.0],[13.0],[17.0]
['0660466'],['060650401011'],[4.833333333333333],[1.7083501871509684e-06],[7.301753774686196e-07],[4.1143512360703953e-07],[3.9923843021947904e-07],[0.3707823287338936],[0.5714787613945157],[9.351812565875663],[-99999.0],[12.0],[5.0],[5.0],[1.0]
['0614890'],['060650401011'],[4.833333333333333],[1.4190859325794346e-07],[6.065393467188635e-08],[3.417693869039476e-08],[3.3163788333960134e-08],[0.3707823287338936],[0.5714787613945157],[9.351812565875663],[-99999.0],[12.0],[5.0],[5.0],[1.0]
['0624680'],['060650401011'],[4.833333333333333],[1.0977033706038543e-06],[4.6917545302344655e-07],[2.6436835103548325e-07],[2.565313445818622e-07],[0.3707823287338936],[0.5714787613945157],[9.351812565875663],[-99999.0],[12.0],[5.0],[5.0],[1.0]
['0637692'],['060650401011'],[4.833333333333333],[2100.999985819408],[897.9999939389949],[505.99999658477884],[490.9999966860206],[0.3707823287338936],[0.5714787613945157],[9.351812565875663],[-99999.0],[12.0],[5.0],[5.0],[1.0]
['0637692'],['060650404051'],[7.333333333333333],[1898.000000000002],[1004.0000000000011],[430.00000000000045],[430.00000000000045],[0.512822983950156],[0.8035732769232661],[24.865051582060513],[-99999.0],[19.0],[9.0],[7.0],[1.0]
['0648354'],['060990020042'],[12.166666666666668],[878.9999999999999],[382.99999999999994],[288.99999999999994],[265.99999999999994],[0.2704260414863776],[0.13504173573117445],[149.64627657920988],[368.81],[2.0],[3.0],[17.0],[17.0]
['0669088'],['060379203221'],[9.666666666666666],[1186.0],[526.0],[359.0],[359.0],[0.7205889285959869],[0.4305548873806655],[126.27710012681337],[-99999.0],[8.0],[16.0],[16.0],[1.0]
['0669088'],['060379203222'],[9.333333333333334],[1344.9999999999998],[669.9999999999999],[446.9999999999999],[446.9999999999999],[0.5753340334479903],[0.38129503199302817],[162.85826427798412],[-99999.0],[7.0],[11.0],[18.0],[1.0]
['0653896'],['060650406071'],[8.333333333333334],[6.940473235904387e-05],[2.9522644686602967e-05],[1.72421673359282e-05],[1.681788980749798e-05],[0.7091549479748851],[0.23575695734103908],[91.95245405775572],[-99999.0],[4.0],[16.0],[14.0],[1.0]
['0621230'],['060650406071'],[8.333333333333334],[5888.999930595021],[2504.999970477251],[1462.9999827577715],[1426.9999831820505],[0.7091549479748851],[0.23575695734103908],[91.95245405775572],[-99999.0],[4.0],[16.0],[14.0],[1.0]
['0621230'],['060650406091'],[6.833333333333333],[1432.643090923098],[688.6394529159201],[333.19632854008177],[319.03927664460025],[0.8660917939050616],[0.40582906895709275],[17.809298787567325],[-99999.0],[7.0],[20.0],[6.0],[1.0]
['0651560'],['060650406091'],[6.833333333333333],[5.329651535944065e-13],[2.561844147505141e-13],[1.239541331281856e-13],[1.186874931773674e-13],[0.8660917939050616],[0.40582906895709275],[17.809298787567325],[-99999.0],[7.0],[20.0],[6.0],[1.0]
['0613210'],['060650406091'],[6.833333333333333],[3.3692885097206063e-06],[1.619541538817528e-06],[7.836107739212562e-07],[7.503162342098828e-07],[0.8660917939050616],[0.40582906895709275],[17.809298787567325],[-99999.0],[7.0],[20.0],[6.0],[1.0]
['0616350'],['060650406091'],[6.833333333333333],[215.27749409339236],[103.4790707447328],[50.06806726929436],[47.94074422902085],[0.8660917939050616],[0.40582906895709275],[17.809298787567325],[-99999.0],[7.0],[20.0],[6.0],[1.0]
['0613214'],['060650406091'],[6.833333333333333],[3.869005755279166e-05],[1.8597444286889798e-05],[8.9983228965201e-06],[8.615996582252175e-06],[0.8660917939050616],[0.40582906895709275],[17.809298787567325],[-99999.0],[7.0],[20.0],[6.0],[1.0]
['0621230'],['060650406112'],[9.500000000000002],[3444.0000000000014],[1212.0000000000005],[724.0000000000003],[724.0000000000003],[0.7581740448360395],[0.4036875010541646],[112.66843077124884],[-99999.0],[7.0],[18.0],[15.0],[1.0]
['0666000'],['060730083271'],[9.833333333333334],[2197.000000000001],[889.0000000000003],[965.0000000000005],[947.0000000000005],[0.6512646265774832],[0.22909034954769528],[254.0175053181758],[-99999.0],[3.0],[14.0],[20.0],[1.0]
['0666000'],['060730083272'],[9.833333333333334],[2715.0000000000005],[1249.0000000000002],[1158.0000000000002],[1111.0000000000002],[0.6346815471473076],[0.4228241986000413],[160.99840873886143],[-99999.0],[8.0],[13.0],[18.0],[1.0]
['0621230'],['060650406133'],[14.166666666666668],[5110.999999999999],[2018.9999999999995],[1223.9999999999998],[1179.9999999999998],[0.7473985022198067],[0.23930184679096658],[167.39382892187564],[772.49],[4.0],[17.0],[18.0],[14.0]
['0621230'],['060650406151'],[13.666666666666668],[4346.999999999999],[1789.9999999999995],[954.9999999999998],[919.9999999999998],[0.5462414400256461],[0.5035624249613425],[149.22904589220786],[701.41],[10.0],[10.0],[17.0],[14.0]
['0666000'],['060730091011'],[15.333333333333336],[905.9999999999997],[426.99999999999983],[348.9999999999999],[329.9999999999999],[0.8508665205905576],[0.7083151201865533],[96.40833276753827],[788.58],[16.0],[20.0],[14.0],[14.0]
['0666000'],['060730091012'],[13.166666666666668],[2137.999999999999],[1040.9999999999995],[919.9999999999997],[819.9999999999998],[0.6635399022257226],[0.45749601728157135],[77.92520033783217],[434.52],[9.0],[14.0],[12.0],[16.0]
['0666000'],['060730091013'],[15.5],[1517.999999999998],[400.9999999999995],[556.9999999999992],[556.9999999999992],[0.6739897302124922],[0.2947214900435627],[155.82190907158838],[223.97],[5.0],[14.0],[18.0],[19.0]
['0666000'],['060730091014'],[7.999999999999999],[1626.0000000000014],[838.0000000000008],[572.0000000000005],[572.0000000000005],[0.7792373677588209],[0.2815506258271598],[72.53194620701645],[-99999.0],[4.0],[18.0],[12.0],[1.0]
['0666000'],['060730100012'],[13.666666666666666],[2859.003660121505],[1253.2359845689639],[797.6856493033224],[741.9232638662419],[0.6950564623460769],[0.6711407500928502],[36.69933335329385],[301.75],[15.0],[15.0],[8.0],[18.0]
['0613392'],['060730100012'],[13.666666666666666],[165.99633987847997],[72.76401543102958],[46.31435069667342],[43.07673613375431],[0.6950564623460769],[0.6711407500928502],[36.69933335329385],[301.75],[15.0],[15.0],[8.0],[18.0]
['0666000'],['060730100031'],[12.5],[2044.9999999999998],[786.9999999999999],[467.99999999999994],[467.99999999999994],[0.4855666875224372],[0.28680512477002956],[104.66358684457414],[438.55],[5.0],[8.0],[15.0],[16.0]
['0666000'],['060730100032'],[12.0],[1245.9999999999995],[773.9999999999998],[352.9999999999999],[352.9999999999999],[0.3063711071677459],[0.49753011430439725],[105.78606045557576],[655.81],[10.0],[4.0],[15.0],[14.0]
['0666000'],['060730100033'],[12.0],[1205.0000000000002],[611.0000000000001],[303.00000000000006],[303.00000000000006],[0.3865182507929104],[0.18056380603255387],[113.14535426123703],[388.92],[3.0],[5.0],[15.0],[17.0]
['0682954'],['061070017013'],[6.333333333333333],[1144.0000000000005],[619.0000000000002],[545.0000000000002],[510.0000000000002],[0.2517918041871429],[0.5222450885958115],[64.45985146826375],[-99999.0],[11.0],[3.0],[11.0],[1.0]
['0658240'],['061070039021'],[5.0],[113.81795667493688],[43.10295575361065],[46.87509307160458],[37.168126373300204],[0.37040938344809876],[0.7429511584044521],[2.211527570832034],[-99999.0],[17.0],[5.0],[3.0],[1.0]
['0641712'],['061070026011'],[8.500000000000002],[1633.0],[540.0],[496.0],[477.0],[0.2527915007124463],[0.5076343929973048],[155.40445306596376],[-99999.0],[10.0],[3.0],[18.0],[1.0]
['0686300'],['061070001003'],[4.5],[2.208397022480903],[1.0089307678713084],[0.8310976469155741],[0.7439957101209288],[0.5393532461452147],[0.6325076972881832],[0.680497516152162],[-99999.0],[14.0],[9.0],[1.0],[1.0]
['0682954'],['061070013011'],[3.8333333333333335],[108.83773065569433],[34.36372006173765],[33.70807108188407],[33.70807108188407],[0.4145958130058664],[0.38680082341644917],[5.182849685318197],[-99999.0],[7.0],[6.0],[4.0],[1.0]
['0658240'],['061070034002'],[4.333333333333333],[2.1956716934914394e-08],[7.198181428147193e-09],[8.533693076765698e-09],[7.786711985165518e-09],[0.497006775223983],[0.6287407233731478],[0.859041265024179],[-99999.0],[14.0],[8.0],[1.0],[1.0]
['0682954'],['061070020031'],[13.333333333333336],[1549.9999999999989],[496.9999999999996],[457.99999999999966],[457.99999999999966],[0.565887866993437],[0.7614733517867693],[79.22852018779078],[635.69],[18.0],[10.0],[12.0],[14.0]
['0616224'],['061070031003'],[2.666666666666667],[1.8554452151074606e-07],[5.5322907789901354e-08],[6.128075939804458e-08],[5.4471786131595175e-08],[0.11628009986425014],[0.49713068512638026],[0.6401425254914154],[-99999.0],[10.0],[2.0],[1.0],[1.0]
['0680644'],['061070031003'],[2.666666666666667],[7.199254672255745e-09],[2.146566760076254e-09],[2.377735488084466e-09],[2.113542656075081e-09],[0.11628009986425014],[0.49713068512638026],[0.6401425254914154],[-99999.0],[10.0],[2.0],[1.0],[1.0]
['0658240'],['061070037002'],[7.333333333333333],[1918.9999999999993],[504.99999999999983],[568.9999999999998],[530.9999999999998],[0.39964544970591],[0.4812941390091373],[88.80406298371713],[-99999.0],[10.0],[6.0],[13.0],[1.0]
['0619318'],['061070004012'],[9.000000000000002],[2385.9999726051155],[817.9999906081242],[651.999992514055],[635.9999926977591],[0.8358792959179142],[0.5492452678575708],[58.419630182368394],[-99999.0],[12.0],[20.0],[10.0],[1.0]
['0618394'],['061070043002'],[3.666666666666667],[2.295477236801311e-07],[4.508215460446198e-08],[5.3568207235890116e-08],[5.123454276224738e-08],[0.32981159900321616],[0.6140126691161362],[0.604114058414508],[-99999.0],[14.0],[4.0],[1.0],[1.0]
['0658240'],['061070034005'],[4.333333333333333],[14.140625256423592],[4.352696450541871],[5.841183319639091],[5.593102174789554],[0.45036503263916655],[0.6521142892884261],[0.8277198150887923],[-99999.0],[15.0],[7.0],[1.0],[1.0]
['0686300'],['061070007021'],[8.666666666666668],[1633.0304925193802],[559.8450647958007],[532.1211079129415],[517.8119688766271],[0.5423277713753826],[0.5755533908251009],[93.31904728285035],[-99999.0],[12.0],[10.0],[14.0],[1.0]
['0666000'],['060730091021'],[10.666666666666668],[1692.999999999998],[644.9999999999992],[905.9999999999989],[905.9999999999989],[0.6593200180383407],[0.3658483073189799],[20.40412556135226],[451.96],[6.0],[14.0],[6.0],[16.0]
['0666000'],['060730091022'],[17.0],[2032.999999999999],[1118.9999999999995],[982.9999999999995],[972.9999999999995],[0.6971752641742243],[0.518808292042365],[194.51143851161746],[219.94],[11.0],[15.0],[19.0],[19.0]
['0666000'],['060730091031'],[9.0],[775.9999999999995],[321.99999999999983],[277.99999999999983],[254.99999999999986],[0.45773331991652844],[0.2952290925448691],[34.363240753806814],[883.8],[5.0],[7.0],[8.0],[13.0]
['0666000'],['060730091033'],[11.833333333333332],[1112.0000000000007],[614.0000000000005],[491.00000000000034],[482.00000000000034],[0.5466371920060243],[0.38172988428697063],[101.25671082808825],[905.26],[7.0],[10.0],[14.0],[13.0]
['0666000'],['060730091034'],[17.333333333333332],[992.0000000000005],[542.0000000000002],[527.0000000000002],[472.0000000000002],[0.726252969074368],[0.6973684313887186],[250.75881752820982],[478.78],[16.0],[16.0],[20.0],[16.0]
['0644000'],['060371212101'],[13.166666666666668],[2182.9999999999995],[963.9999999999999],[582.9999999999999],[549.9999999999999],[0.49491702921799596],[0.6518993842873573],[100.22085832092182],[781.87],[15.0],[8.0],[14.0],[14.0]
['0644000'],['060371216001'],[11.333333333333334],[1776.0],[1054.0],[613.0],[577.0],[0.21816518485734546],[0.4469278439597639],[96.61880809934456],[638.37],[9.0],[3.0],[14.0],[14.0]
['0644000'],['060371216002'],[12.666666666666666],[765.9999999999997],[549.9999999999998],[254.9999999999999],[243.9999999999999],[0.5025895830760365],[0.7065671048494303],[69.8499182289297],[614.23],[16.0],[8.0],[11.0],[15.0]
['0644000'],['060371394012'],[18.666666666666668],[1918.9999999999993],[1051.9999999999995],[953.9999999999997],[926.9999999999997],[0.8501200513397376],[0.8811743515496382],[253.5354991421355],[442.57],[20.0],[20.0],[20.0],[16.0]
['0644000'],['060371395031'],[12.5],[3267.0],[1177.0],[1371.0],[1320.0],[0.6074431028196652],[0.3771191901219557],[82.9316090636575],[594.12],[7.0],[12.0],[13.0],[15.0]
['0644000'],['060371395042'],[11.0],[1611.9999999999998],[638.9999999999999],[789.9999999999999],[737.9999999999999],[0.46703394136432386],[0.2979718631531253],[48.74517876175376],[307.12],[5.0],[7.0],[9.0],[18.0]
['0644000'],['060371837022'],[14.666666666666668],[1844.9999999999998],[649.9999999999999],[579.9999999999999],[566.9999999999999],[0.548161138637187],[0.40992184717004],[156.10248835980622],[386.24],[8.0],[10.0],[18.0],[17.0]
['0644000'],['060371863012'],[8.0],[1227.9999999999998],[408.99999999999994],[315.99999999999994],[285.99999999999994],[0.1340597300674243],[0.2750013477319067],[38.061197480275254],[992.43],[4.0],[2.0],[8.0],[13.0]
['0658072'],['060374023031'],[17.166666666666668],[1194.9999999999995],[595.9999999999998],[321.9999999999999],[277.9999999999999],[0.6521049148353192],[0.6569994382173459],[179.200636820965],[303.09],[15.0],[14.0],[19.0],[18.0]
['0682954'],['061070009003'],[1.4999999999999998],[26.683245552416604],[11.985138607198706],[8.104563642690243],[8.104563642690243],[0.08271363208033156],[0.2294822825111372],[0.4283875941986922],[-99999.0],[3.0],[2.0],[1.0],[1.0]
['0680644'],['061070031001'],[3.5000000000000004],[11.026230397790092],[3.4274657982548566],[3.85042966272035],[3.3399560331930305],[0.2066777529479894],[0.6595612282324711],[0.6906312768754894],[-99999.0],[15.0],[2.0],[1.0],[1.0]
['0682954'],['061070010063'],[9.0],[2072.0000000000005],[953.0000000000002],[894.0000000000002],[846.0000000000002],[0.5601509053890777],[0.6970706743818852],[87.03289200970742],[-99999.0],[16.0],[10.0],[13.0],[1.0]
['0658240'],['061070038011'],[10.166666666666666],[1201.0000000000002],[484.0000000000001],[540.0000000000001],[477.0000000000001],[0.7756162035838384],[0.6607734802300687],[88.00634507233829],[-99999.0],[15.0],[18.0],[13.0],[1.0]
['0680644'],['061070024004'],[4.333333333333333],[52.98168660104141],[20.015303827060087],[18.40062385445692],[17.795118864730732],[0.41800859522612527],[0.6246400201128998],[1.8295991111609533],[-99999.0],[14.0],[6.0],[2.0],[1.0]
['0680644'],['061070031002'],[5.0],[459.5559011040252],[127.19066287726127],[132.243141713491],[126.09229791286351],[0.5067414957854361],[0.7066481188456132],[1.7519488830288836],[-99999.0],[16.0],[8.0],[2.0],[1.0]
['0660242'],['061070003013'],[3.333333333333334],[4.884110929891201e-08],[2.089813195558481e-08],[1.758847304859174e-08],[1.5413554338282008e-08],[0.17238883939223362],[0.6292353453139015],[1.133759532203347],[-99999.0],[14.0],[2.0],[1.0],[1.0]
['0603526'],['060290031212'],[13.0],[1012.0],[462.0],[459.0],[428.0],[0.6043644837417964],[0.613977810638839],[68.28861166169388],[567.29],[14.0],[12.0],[11.0],[15.0]
['0603526'],['060290039001'],[4.333333333333333],[9.732430965760376e-07],[2.430345984639367e-07],[2.1486467909652588e-07],[1.9332297605085875e-07],[0.42483225904314587],[0.5670902329200145],[2.6369330011692136],[-99999.0],[12.0],[6.0],[3.0],[1.0]
['0671106'],['060290039001'],[4.333333333333333],[644.9295800095565],[161.04938433836824],[142.38229660823922],[128.10746481461112],[0.42483225904314587],[0.5670902329200145],[2.6369330011692136],[-99999.0],[12.0],[6.0],[3.0],[1.0]
['0683542'],['060290039001'],[4.333333333333333],[0.808414464766445],[0.20187421367607025],[0.17847515709088937],[0.16058176087869225],[0.42483225904314587],[0.5670902329200145],[2.6369330011692136],[-99999.0],[12.0],[6.0],[3.0],[1.0]
['0603526'],['060290031232'],[9.500000000000002],[3912.9999882919647],[1031.9999969121666],[1015.9999969600399],[1015.9999969600399],[0.737559861813918],[0.8794533049317601],[49.11861420995632],[-99999.0],[20.0],[17.0],[9.0],[1.0]
['0603526'],['060290028083'],[10.666666666666666],[1944.9999999999993],[973.9999999999997],[1056.9999999999995],[956.9999999999997],[0.19354798325891395],[0.4283564246040992],[63.97179950123163],[400.99],[8.0],[2.0],[11.0],[16.0]
['0644000'],['060372117011'],[12.166666666666668],[993.9999999999999],[530.9999999999999],[532.9999999999999],[457.99999999999994],[0.3840256492941931],[0.2548743936127492],[112.54176166783438],[329.92],[4.0],[5.0],[15.0],[17.0]
['0644000'],['060371021052'],[14.833333333333332],[969.9999308478856],[503.9999640694169],[297.99997875532983],[283.9999797534016],[0.7339000271411622],[0.505324927097702],[110.54691640033417],[454.64],[10.0],[17.0],[15.0],[16.0]
['0608954'],['060371021052'],[14.833333333333332],[6.915215338536248e-05],[3.5930603408477e-05],[2.1244682174059813e-05],[2.0246609857157676e-05],[0.7339000271411622],[0.505324927097702],[110.54691640033417],[454.64],[10.0],[17.0],[15.0],[16.0]
['0686300'],['061070007012'],[4.666666666666666],[16.06956565578169],[6.959970906105633],[6.70442121840845],[5.486802118204225],[0.5117312090523661],[0.6746842818510834],[1.051440132354278],[-99999.0],[15.0],[9.0],[1.0],[1.0]
['0682954'],['061070018003'],[12.333333333333334],[902.0],[307.0],[360.0],[310.0],[0.2708992739733112],[0.453646975547947],[140.57196530442073],[697.38],[9.0],[3.0],[17.0],[14.0]
['0654008'],['061070002022'],[3.666666666666667],[9.92996213425037e-08],[5.090449902756507e-08],[3.764065068939671e-08],[3.2084173682866716e-08],[0.09159788491237052],[0.6917699301225854],[1.0405888144993094],[-99999.0],[16.0],[2.0],[1.0],[1.0]
['0682954'],['061070009001'],[3.8333333333333335],[5.550650519412779e-07],[1.659937435440087e-07],[6.359337987960514e-08],[6.008823295710722e-08],[0.24882936221857138],[0.6872752597094851],[0.25249056362319916],[-99999.0],[16.0],[3.0],[1.0],[1.0]
['0623616'],['061070016023'],[5.333333333333333],[84.14742243473727],[25.737398436998397],[23.65683029987577],[22.38537199385639],[0.5211291516447282],[0.6579014203940524],[2.2166792093284213],[-99999.0],[15.0],[9.0],[3.0],[1.0]
['0641712'],['061070025004'],[6.499999999999999],[165.27774621761728],[40.45810226053645],[35.9299448299168],[31.204910989270207],[0.40877987689302947],[0.8061946920371934],[15.831159495939993],[-99999.0],[19.0],[6.0],[6.0],[1.0]
['0619318'],['061070005021'],[5.833333333333333],[1166.2558135988731],[462.34580159566525],[263.6963503554962],[255.3293218385869],[0.47064404076073246],[0.6873962574657269],[10.23395881393355],[-99999.0],[16.0],[7.0],[5.0],[1.0]
['0644000'],['060371351131'],[14.833333333333336],[3268.0],[1273.0],[1512.0],[1392.0],[0.43205675790120285],[0.6700901932366101],[291.20836816489106],[726.89],[15.0],[6.0],[20.0],[14.0]
['0658240'],['061070034004'],[4.666666666666667],[11.292359078134156],[4.074288472569887],[4.652531697877522],[3.967944890904115],[0.4181757722744967],[0.6357940695089037],[3.354000382535259],[-99999.0],[14.0],[6.0],[3.0],[1.0]
['0666000'],['060730083291'],[9.666666666666668],[3221.0],[1493.0],[1617.0],[1563.0],[0.5737120821701182],[0.7173998781263354],[102.34487856049824],[-99999.0],[17.0],[11.0],[14.0],[1.0]
['0644000'],['060371435004'],[15.333333333333334],[1175.0000000000005],[537.0000000000002],[493.0000000000002],[458.0000000000002],[0.7553138426265666],[0.4848380661781665],[94.336403325879],[269.57],[10.0],[18.0],[14.0],[18.0]
['0644000'],['060371439012'],[19.333333333333332],[1132.0000000000002],[588.0000000000001],[419.0000000000001],[397.0000000000001],[0.7771551615306114],[0.9184750680748536],[250.18392868448058],[241.4],[20.0],[18.0],[20.0],[19.0]
['0644000'],['060371439021'],[17.5],[1760.0000000000005],[916.0000000000002],[871.0000000000002],[840.0000000000002],[0.7467986901361662],[0.7835082127357537],[123.66394439431421],[191.78],[18.0],[17.0],[16.0],[19.0]
['0644000'],['060371043202'],[15.333333333333332],[544.0000000000001],[448.0000000000001],[240.00000000000006],[235.00000000000006],[0.5313023573032608],[0.5432921674836743],[239.10985589170562],[414.41],[11.0],[9.0],[20.0],[16.0]
['0644000'],['060371043203'],[15.166666666666668],[1475.0],[475.0],[329.0],[329.0],[0.5003782103034902],[0.3954606833284404],[494.55844957456526],[292.36],[7.0],[8.0],[20.0],[18.0]
['0644000'],['060371048211'],[14.333333333333334],[2228.999999999999],[971.9999999999997],[553.9999999999998],[525.9999999999998],[0.4730018678755965],[0.4705703666775471],[131.56577341249087],[249.45],[9.0],[7.0],[17.0],[18.0]
['0644000'],['060371064051'],[14.666666666666664],[1159.0],[576.0],[367.0],[367.0],[0.6795591177882015],[0.5798835353892382],[66.63613059076626],[241.4],[13.0],[15.0],[11.0],[19.0]
['0644000'],['060371249031'],[14.5],[2484.9999999999995],[1325.9999999999998],[1123.9999999999998],[1031.9999999999998],[0.6431106821119887],[0.2663852293670166],[118.51706686590597],[238.72],[4.0],[13.0],[16.0],[19.0]
['0656000'],['060371810001'],[13.666666666666668],[6.8674360293104365e-06],[3.5207913490952074e-06],[3.3845026517108766e-06],[3.3845026517108766e-06],[0.7592913429020339],[0.7661512174275564],[40.81848256055286],[627.64],[18.0],[18.0],[9.0],[14.0]
['0644000'],['060371810001'],[13.666666666666668],[906.9999714677099],[464.99998537208944],[446.9999859383311],[446.9999859383311],[0.7592913429020339],[0.7661512174275564],[40.81848256055286],[627.64],[18.0],[18.0],[9.0],[14.0]
['0630000'],['060371810001'],[13.666666666666668],[2.16648256693733e-05],[1.1107104670626886e-05],[1.0677152231763909e-05],[1.0677152231763909e-05],[0.7592913429020339],[0.7661512174275564],[40.81848256055286],[627.64],[18.0],[18.0],[9.0],[14.0]
['0644000'],['060371810003'],[15.0],[610.0000000000001],[465.0000000000001],[243.00000000000006],[243.00000000000006],[0.41188500793194177],[0.5463335561798867],[159.98115130630833],[260.18],[12.0],[6.0],[18.0],[18.0]
['0644000'],['060371810004'],[16.333333333333336],[1192.9999999999995],[639.9999999999998],[411.9999999999999],[366.9999999999999],[0.745012790662751],[0.4461489023082509],[166.54626648207307],[288.34],[9.0],[17.0],[18.0],[18.0]
