NAME,NAMELSAD,state_abbr,city_id,city_state_name,population,house_units,miles_driven_pC,agg_vehi_consum_pC,gasoline_consume_pC,diesel_consume_pC,agg_vehi_emitGHG_pC,agg_nonvehi_emitGHG_pC,agg_combined_emitGHG_pC,driveGasoline_emitGHG_pC,driveDiesel_emitGHG_pC,wlk_NatWalkInd_avg,wlk_PeopleCounted,wlk_Workers,wlk_CountHU,wlk_HH,wlk_D2A_EPHHM_avg,wlk_D2B_E8MIXA_avg,wlk_D3B_avg,wlk_D4A_avg,wlk_D2A_Ranked_avg,wlk_D2B_Ranked_avg,wlk_D3B_Ranked_avg,wlk_D4A_Ranked_avg
Stanford,Stanford town,MT,3070675,"Stanford town, MT",0.6857715493500309,169.1654196,2538.8804347826085,134.20923913043478,115.83423913043478,18.375,1.483026932556522,6.4259041125319625,7.908931045088485,1.250487323856522,0.2325396086999999,5.166666667580809,0.6857715493500309,0.2320228064490689,0.420112300853952,0.3391102555520552,0.5879633075767655,0.652022649014048,0.4748797338305955,,12.99999999451514,14.000000010969718,1.0,1.0
Malta,Malta city,MT,3047425,"Malta city, MT",1327.1342801762053,776.705352783,2043.7292358803984,109.80121816168328,95.0437430786268,14.757475083056478,1.2128027865470654,3.402961687525562,4.615764474072627,1.0260437399503877,0.1867590465966777,12.341880359512958,1327.1342801762053,360.8938031071899,664.3885067906606,585.8318452595593,0.7020468692242067,0.8907590357964391,182.9322117084324,,16.389743568557837,19.99999999998377,17.830769294268073,1.0
Saco,Saco town,MT,3065050,"Saco town, MT",0.1680610760389992,97.955889322,4023.022321428572,220.34821428571428,186.66071428571428,33.6875,2.4414164157500005,3.612753620008635,6.054170035758636,2.0150937998000003,0.4263226159499999,5.333333332266611,0.1680610760389992,0.0566735108422084,0.117567389507217,0.064812791657981,0.5871280736685616,0.6800880304449136,0.8537328268676673,,12.999999996968269,14.999999996631406,1.0,1.0
Hysham,Hysham town,MT,3038350,"Hysham town, MT",0.1727202779903508,154.265402795999,1328.6078431372548,68.36764705882354,58.740196078431374,9.627450980392156,0.7559666552549019,3.47721694566591,4.233183600920812,0.6341291758666667,0.1218374793882352,5.166666666666666,0.1727202779903508,0.0735783938414493,0.1035877085501975,0.0811362953236525,0.6332444062556801,0.6292486807196671,0.3454797818064376,,13.999999999999998,13.0,1.0,1.0
Hardin,Hardin city,MT,3034225,"Hardin city, MT",2127.113827948012,1276.240043266,2992.7793846962923,164.90139363660268,127.68498553773335,37.21640809886932,1.849403646457218,5.284128773055304,7.133532419512522,1.3784219334487513,0.4709817130084669,9.789376608463645,2127.113827948012,762.3236382286422,765.887340712091,673.8882948129564,0.6411426308547116,0.6504623220789706,139.87110699385363,,13.576103914355532,13.249146584999524,14.95550457571341,1.0
Dodson,Dodson town,MT,3021025,"Dodson town, MT",0.0918547131622608,54.762740452,3083.1160220994475,163.86740331491714,143.00552486187846,20.86187845303868,1.8078262510674032,1.853516679788848,3.661342930856251,1.5438146563889503,0.264011594678453,5.333333333333332,0.0918547131622608,0.0309752216583049,0.0642571087592497,0.035423790726253,0.5871280737856153,0.6800880305441285,0.8537328270425498,,13.0,14.999999999999998,1.0,1.0
Drummond,Drummond town,MT,3021850,"Drummond town, MT",2.198531243923106,82.4592482999999,15004.078313253012,917.3222891566264,626.9548192771084,290.36746987951807,10.442947514168674,2.4113477536350088,12.854295267803684,6.768284231175904,3.674663282992771,6.166666666666666,2.198531243923106,0.6593410483264925,1.207336422928975,0.8449171711998431,0.6775548893977257,0.7528266362288546,0.6637059101250596,,16.0,17.0,1.0,1.0
Three Forks,Three Forks city,MT,3073975,"Three Forks city, MT",712.2083760348361,765.730337339,1435.0633701392223,73.59721555448871,65.23379740758521,8.363418146903504,0.8100716513202113,2.770908117785374,3.580979769105585,0.7042307814820932,0.105840869838118,9.586618414358316,712.2083760348361,293.0249699077802,337.06090931329214,309.936677822588,0.6401107363903974,0.6723548278949867,103.83838689279072,,14.68787586942893,13.757031878621872,13.537401369049544,1.0
Big Timber,Big Timber city,MT,3006475,"Big Timber city, MT",457.2567119055078,628.515363273999,2787.3429919137466,149.28706199460916,122.13207547169812,27.15498652291105,1.6621277922296498,4.9123296178085205,6.57445741003817,1.3184755505811323,0.3436522416485175,8.749186797337622,457.2567119055078,145.00617097625232,223.4494091245625,189.14109822922111,0.7122603744793344,0.7765919406266559,37.03749860358701,,16.08402661189532,18.02828589127773,8.19140414042634,1.0
Forsyth,Forsyth city,MT,3027700,"Forsyth city, MT",1306.2978257586076,719.724490002,1939.849755035384,102.35982580293955,87.23734349482852,15.122482308111053,1.1331481265933587,3.929050112847541,5.0621982394409,0.9417698344300492,0.1913782921633097,13.499121728179915,1306.2978257586076,437.7543896204841,750.686566575109,576.4441113853009,0.7957031394231757,0.9432487154055518,233.1532494822356,,18.999001858871544,19.999028173567943,19.99835016832,1.0
Stevensville,Stevensville town,MT,3071200,"Stevensville town, MT",939.1291066352718,845.87869091,1851.1324404761904,94.08234126984128,84.70932539682539,9.373015873015872,1.0330961892873018,4.533680929123588,5.566777118410889,0.9144786413444446,0.1186175479428571,7.049416988710861,939.1291066352718,319.7420846507003,400.9553599610371,384.60619291207007,0.6472304036993127,0.5189928491069629,41.06492877183761,,14.198675219217067,9.649933444778986,8.223946634134554,1.0
Belgrade,Belgrade city,MT,3004975,"Belgrade city, MT",8130.738472907245,2920.889923459,3020.63779527559,156.73876047752094,134.28803657607315,22.4507239014478,1.7338238805511812,5.207917255162259,6.94174113571344,1.4497051022614174,0.2841187782897638,11.297529491844626,8130.738472907245,4868.822149947418,3392.252371194666,3116.05089963854,0.678983466042751,0.8168644599914624,125.74514386328588,,15.597981828836296,19.37332087110374,15.406937125563854,1.0
Manhattan,Manhattan town,MT,3047575,"Manhattan town, MT",256.0223278213302,642.326723904,3515.2115384615386,188.28846153846155,155.85846153846154,32.43,2.0929770814344617,5.844733492249112,7.937710573683574,1.6825684006104618,0.4104086808239999,8.665566248805247,256.0223278213302,137.19872840905325,118.54191553459388,107.13111055452605,0.7649057643258036,0.9385631744427224,14.346250593068774,,17.99872209538674,19.99680523846684,5.998935079488947,1.0
Ronan,Ronan city,MT,3064150,"Ronan city, MT",717.2850950893176,754.859030562,4946.248566961959,256.48202188639914,225.14799374674308,31.33402813965607,2.827121744278479,3.4946692899068927,6.321791034185372,2.4305828249538304,0.3965389193246482,8.66522205862452,717.2850950893176,254.664710326278,306.7677248340536,283.6960447279433,0.682473753330073,0.7413491691874697,34.324985957025774,,16.09048339220488,17.360559923750042,8.270144517896092,1.0
St. Ignatius,St. Ignatius town,MT,3065275,"St. Ignatius town, MT",373.2741169960756,334.330220197,2372.962080173348,120.97074756229684,108.21343445287108,12.757313109425786,1.3296635694015169,3.3420214995648663,4.671685068966383,1.1682170062162514,0.1614465631852654,9.165468339609513,373.2741169960756,108.9641193727821,164.417490722061,148.52773145235005,0.7189723793047774,0.89871520607312,36.97237843769524,,16.997945724941335,19.997329442931083,7.998767434892322,1.0
West Yellowstone,West Yellowstone town,MT,3079525,"West Yellowstone town, MT",1015.9999671268127,481.456310459999,2992.3336259877087,162.29850746268656,143.7155399473222,18.58296751536436,1.7866510995539948,12.247691311250248,14.03434241080424,1.5514796168597016,0.2351714826942932,11.333333333078418,1015.9999671268127,554.9999820392558,869.9999718963265,539.9999825283089,0.8061634144025843,0.625109508670761,140.79994149384927,,18.99999999987254,12.999999999957511,16.999999999320224,1.0
Broadus,Broadus town,MT,3009700,"Broadus town, MT",2.4617521637500426,185.902152919999,3003.501066098081,160.07036247334756,134.02558635394456,26.044776119402982,1.776474111916418,3.9438568014702975,5.720330913386716,1.4468718236179106,0.3296022882985074,7.333333333333333,2.4617521637500426,0.8169691468539054,1.45680781496515,1.156770473421459,0.8574640071021463,0.9634331635348444,0.7637063038583146,,20.0,20.0,1.0,1.0
Poplar,Poplar city,MT,3058975,"Poplar city, MT",142.11607212639095,299.200000203999,1957.0341340075847,102.80910240202276,93.17067003792668,9.63843236409608,1.1277994505992417,4.497155789497023,5.624955240096265,1.0058229994194692,0.1219764511797724,7.872531586436219,142.11607212639095,27.96103462383764,53.69037624559847,41.63489742646699,0.6256907022301731,0.6451265456217794,40.37125903339454,,14.34525035106388,13.872063640957617,8.50893776329791,1.0
Wolf Point,Wolf Point city,MT,3081475,"Wolf Point city, MT",1315.395159583753,796.431395147999,1566.4491253123883,82.5048197072474,73.21670831845769,9.288111388789718,0.9079532764858266,7.046559046527391,7.954512323013217,0.7904102131981436,0.1175430632876829,10.582084252412336,1315.395159583753,376.9642561736173,416.87342288932587,331.68596754655283,0.7739166908809755,0.5959547177189836,173.86285417879566,,17.826160798440384,11.883728045933903,15.89130833504986,1.0
Bainville,Bainville town,MT,3003400,"Bainville town, MT",1.941525325475559,71.133004992,5047.981818181818,265.3181818181818,222.4590909090909,42.85909090909091,2.94394588964,4.985821972266674,7.929767861906674,2.401554802334545,0.5423910873054545,5.333333333333332,1.941525325475559,0.5629627736778516,0.9210309689499834,0.6862973742715859,0.6470476989150968,0.6485999805833088,0.4055588600815112,,15.0,13.0,1.0,1.0
Opheim,Opheim town,MT,3055525,"Opheim town, MT",0.0991315316673734,45.2608693539999,5635.9324324324325,300.9054054054054,258.8513513513513,42.054054054054056,3.3266302428324326,5.0605328088694606,8.387163051701892,2.7944270714594595,0.5322031713729729,4.999999999999999,0.0991315316673734,0.0228564137572995,0.0824136976048914,0.0539411364672269,0.5178077285565831,0.6777306279217463,0.2680662600014221,,11.0,15.0,1.0,1.0
Baker,Baker city,MT,3003475,"Baker city, MT",193.8002657207288,718.024489536,2099.458199356913,112.06162915326902,94.83333333333331,17.228295819935692,1.2418000824291533,4.987686853223573,6.229486935652727,1.0237722637333335,0.2180278186958199,7.573279627716707,193.8002657207288,68.7659082068477,98.7860926067256,86.92854223967602,0.6871529495629477,0.6886621738187689,27.374238623689028,,15.006547638845351,13.57982127161972,7.426654427917588,1.0
Plevna,Plevna town,MT,3058450,"Plevna town, MT",0.3057153710871067,62.542856688,3954.783505154639,204.6494845360825,172.20618556701032,32.44329896907217,2.269627067505154,4.222395533413686,6.492022600918842,1.85905008534433,0.4105769821608247,4.833333333333333,0.3057153710871067,0.1223596377067386,0.1859278578967259,0.1451413119944797,0.6498007000042925,0.5630417574699501,0.1913292465148636,,14.999999999999998,10.0,1.0,1.0
Chinook,Chinook city,MT,3014575,"Chinook city, MT",549.3118326456772,556.946051956,2124.2941738299905,111.72970391595032,95.47851002865328,16.25119388729704,1.2363996439404012,5.209181488292219,6.44558113223262,1.0307372620378223,0.2056623819025788,8.177798277652995,549.3118326456772,217.17362632634507,359.1651849922141,299.3487625235319,0.4117848307655111,0.4348223270032118,133.08019094641114,,7.905135424702608,7.098819877244804,16.03141718198528,1.0
Laurel,Laurel city,MT,3042700,"Laurel city, MT",2811.9841188058044,2823.26289894099,2850.657625162314,148.4576540181792,129.68763526186697,18.770018756312226,1.6375801744192755,3.522912537365832,5.160492711785109,1.4000415177180785,0.2375386567011975,8.374260388131088,2811.9841188058044,1687.9765939152614,1274.102789652939,1216.9376817409438,0.6223159112356754,0.6628803926135064,63.82197302037686,,13.548979855617016,13.766365048042513,10.4651087125635,1.0
Kevin,Kevin town,MT,3040525,"Kevin town, MT",0.6127133981643542,64.952830206,8013.027272727273,413.9090909090909,370.57272727272726,43.33636363636364,4.548945100458182,4.356506121856723,8.905451222314905,4.000514023316364,0.5484310771418182,4.5,0.6127133981643542,0.1926696427821504,0.3889294031316702,0.277635758543223,0.5450698663252238,0.52440515843279,1.66151913263275,,12.0,9.0,2.0,1.0
Sunburst,Sunburst town,MT,3072175,"Sunburst town, MT",2.212472549490724,127.01886804,9016.526501766784,517.13074204947,391.8056537102473,125.32508833922262,5.815750023262191,5.703687192813187,11.519437216075378,4.229733859850177,1.586016163412014,4.998342840887645,2.212472549490724,0.6633814615964532,1.399329329155612,0.9927025898914916,0.6276990332662655,0.580202390487668,1.3712556217593426,,13.99337136355058,10.99337136355058,1.5016571591123558,1.0
Lodge Grass,Lodge Grass town,MT,3044275,"Lodge Grass town, MT",47.06557843324278,91.601408616,3459.547770700637,192.47770700636943,178.46496815286625,14.012738853503183,2.1039509558114653,1.2321247348544906,3.336075690665956,1.926616707658599,0.1773342481528662,5.833333333333333,47.06557843324278,7.893598060082646,13.912466580895664,10.163007502356407,0.6929118637240296,0.4573151383985924,10.964846596044069,,16.0,7.0,5.0,1.0
Missoula,Missoula city,MT,3050200,"Missoula city, MT",64148.2951120295,30212.479103573,5079.976710355549,265.8932783775689,227.30765720153457,38.58562117603434,2.9422068506649177,6.927218115759821,9.869424966424738,2.453897449319532,0.4883094013453856,14.507026768241564,64148.2951120295,30662.671127868623,29948.88070290954,28171.609015117923,0.5662228481028797,0.6399670231319807,136.01706561473205,-5029.49085517674,12.042472671677713,13.511270479543445,14.369304040981175,16.374904688132933
Havre,Havre city,MT,3035050,"Havre city, MT",6426.535524697308,3871.64737386599,2516.603565970453,132.5165562913907,115.7429444727458,16.77361181864493,1.4617754474128988,4.712530906249797,6.174306353662696,1.2495017533289048,0.2122736940839938,9.120686982825392,6426.535524697308,2847.385441104747,2792.1226312984654,2589.786904906909,0.465678214115273,0.6020152210279195,141.3658646811065,,9.363937780778588,11.871071929788314,15.744556093192728,1.0
Froid,Froid town,MT,3029500,"Froid town, MT",1.2077699796643553,87.60591136,4150.725714285714,215.4,189.29142857142853,26.10857142857143,2.3739032802788573,4.5570650203732255,6.930968300652083,2.043493648512,0.3304096317668571,5.333333333333332,1.2077699796643553,0.3502037953330046,0.5729482587956931,0.4269268883034862,0.6470476989150968,0.6485999805833088,0.4055588600815112,,15.0,13.0,1.0,1.0
Alberton,Alberton town,MT,3000700,"Alberton town, MT",2.203272559144803,155.711879054999,9363.832214765102,558.6208053691275,363.4395973154362,195.18120805369128,6.39356889625235,17.250592234732835,23.644161130985182,3.92350839304698,2.4700605032053686,4.833333378427388,2.203272559144803,0.5283158106847433,1.2542608356760343,0.8296514793407067,0.4559324471755335,0.7150143935354385,0.3272284015302884,,9.000000216451465,16.000000054112867,1.0,1.0
Denton,Denton town,MT,3020425,"Denton town, MT",0.6761709666731748,116.691942356,4296.213930348259,225.65671641791045,193.7363184079602,31.920398009950247,2.495437967673632,8.798206571870999,11.293644539544632,2.0914784105154234,0.4039595571582089,3.0000000000000004,0.6761709666731748,0.2185006617197158,0.3330658735403236,0.2746021829720753,0.4974789141565287,0.3271452410690061,0.1979155879213578,,10.0,4.0,1.0,1.0
Moore,Moore town,MT,3051550,"Moore town, MT",0.8127504703580344,69.566351052,3027.243654822335,159.1573604060914,138.62436548223351,20.532994923857867,1.7563673981847716,7.802434922736788,9.55880232092156,1.4965178958700511,0.2598495023147207,6.833333333333333,0.8127504703580344,0.277643034241848,0.4330932391471088,0.3239791530116854,0.7168848328326939,0.8631136586667265,0.4134327615987734,,17.0,20.0,1.0,1.0
Ekalaka,Ekalaka town,MT,3023650,"Ekalaka town, MT",1.1479645304212065,175.69135817,2917.1618497109826,155.58670520231215,133.3121387283237,22.27456647398844,1.7210592750497111,4.216409636840935,5.937468911890647,1.439169807195376,0.2818894678543352,6.166666666666666,1.1479645304212065,0.2770440715265556,0.7043992882430509,0.5496672270181129,0.6490879371931557,0.7856583113065739,0.2834467470007066,,15.0,18.0,1.0,1.0
Outlook,Outlook town,MT,3056050,"Outlook town, MT",1.3982906109547797,33.7968744849999,7285.644444444444,385.1,331.8777777777778,53.22222222222222,4.256321859271111,10.456626857803077,14.712948717074187,3.582783098471112,0.6735387608,3.833333333333334,1.3982906109547797,0.7753989984532417,1.0032413581883175,0.6375911195812201,0.5447448832187898,0.492176778581056,0.3989130352420035,,11.0,8.0,1.0,1.0
Columbia Falls,Columbia Falls city,MT,3016600,"Columbia Falls city, MT",2472.292733886024,1925.26740811799,4816.3576612903225,253.0219758064516,222.41532258064515,30.60665322580645,2.788416133895,14.321884959492634,17.110301093387637,2.4010823018000003,0.3873338320949999,10.843554347070064,2472.292733886024,857.928856042667,1125.6945999321151,1103.2423522840625,0.699408761027376,0.8319680651950241,132.62943622871097,,15.990808835908812,18.82516611010725,14.122675568202157,1.0
Hingham,Hingham town,MT,3036400,"Hingham town, MT",0.1648238631273483,54.0364584999999,5363.011111111111,287.3666666666667,252.1555555555556,35.21111111111111,3.1677469224622223,5.412996082810041,8.580743005272263,2.7221426775822226,0.4456042448799999,4.0,0.1648238631273483,0.0438247625695284,0.0897873184351314,0.0741814273737871,0.3322815461947697,0.6734472346484014,0.5889618514690099,,6.0,14.0,1.0,1.0
Flaxville,Flaxville town,MT,3026800,"Flaxville town, MT",0.0278946919542133,44.2574253,3800.904761904762,198.7619047619048,172.11111111111111,26.65079365079365,2.1952952815873017,8.443067549883873,10.638362831471175,1.8580237100444448,0.3372715715428571,2.1666666666666665,0.0278946919542133,0.0104532903596534,0.0180766844340968,0.01155059708249,0.3747680498659065,0.1206837505779993,0.2200426181927262,,7.0,2.0,1.0,1.0
Walkerville,Walkerville town,MT,3077650,"Walkerville town, MT",64.618729424429,346.997642818,3548.849765258216,178.32981220657277,162.31220657276995,16.017605633802816,1.9549460099220657,2.745561939837004,4.70050794975907,1.7522397380093897,0.202706271912676,9.32508392936796,64.618729424429,29.301261374863746,33.56975575243828,26.28944878918732,0.2314835103617818,0.6996032534038322,14.802008938974414,999.7402567804924,3.8415827372987055,16.207913686493537,4.792086313506466,13.158417262701292
Ryegate,Ryegate town,MT,3064975,"Ryegate town, MT",0.4642555579406059,100.52521017,7935.158730158731,415.04761904761904,346.7830687830688,68.26455026455027,4.607595695856085,4.443269268704353,9.050864964560438,3.743693012503704,0.8639026833523809,5.833333333333332,0.4642555579406059,0.2084020115064874,0.3020226074447864,0.2160968550082654,0.6509995221532351,0.7190814194078688,0.2098344890901811,,15.0,16.0,1.0,1.0
Brockton,Brockton CDP,MT,3010000,"Brockton town, MT",1.9821675700034704,65.4499999659999,4268.261111111111,223.8388888888889,203.36111111111111,20.47777777777777,2.454533477404445,2.161652762963365,4.61618624036781,2.1953827600444447,0.2591507173599999,3.000000056244041,1.9821675700034704,0.4646176700716675,0.7572664557100415,0.5400426133985552,0.570079446138902,0.1991151731817302,0.2037659430438136,,12.000000049396144,2.0000002880681014,1.0,1.0
