City_Geo_ID,Block_GeoID,NatWalkInd,TotPop,Workers,CountHU,HH,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked
['4982070'],['490572110002'],[16.333333333333336],[1460.9999627681184],[708.9999819319617],[531.9999864426003],[453.99998843033933],[0.7409943357028507],[0.2885298924437183],[166.99164466155054],[111.31],[5.0],[17.0],[18.0],[20.0]
['4964010'],['490572110002'],[16.333333333333336],[3.7231882769819134e-05],[1.806803893484036e-05],[1.3557400159852005e-05],[1.1569661038670697e-05],[0.7409943357028507],[0.2885298924437183],[166.99164466155054],[111.31],[5.0],[17.0],[18.0],[20.0]
['4982070'],['490572111001'],[13.5],[1391.999990157874],[805.9999943011827],[719.9999949092452],[616.9999956375059],[0.2977685016513768],[0.3960347438742609],[127.01335612241816],[241.4],[7.0],[4.0],[16.0],[19.0]
['4970960'],['490572111001'],[13.5],[7.77419986961903e-06],[4.5014404417478e-06],[4.02113786359605e-06],[3.445891752553837e-06],[0.2977685016513768],[0.3960347438742609],[127.01335612241816],[241.4],[7.0],[4.0],[16.0],[19.0]
['4964010'],['490572111001'],[13.5],[2.0678118266469077e-06],[1.1973105835326204e-06],[1.0695578413690901e-06],[9.165516501732342e-07],[0.2977685016513768],[0.3960347438742609],[127.01335612241816],[241.4],[7.0],[4.0],[16.0],[19.0]
['4982070'],['490572111002'],[14.166666666666668],[826.9999788771065],[302.99999226089875],[384.9999901664885],[384.9999901664885],[0.5534421837456864],[0.7382532276137483],[71.96560988913593],[387.58],[17.0],[10.0],[12.0],[17.0]
['4970960'],['490572111002'],[14.166666666666668],[2.1122774072613813e-05],[7.739057489724286e-06],[9.833455886283334e-06],[9.833455886283334e-06],[0.5534421837456864],[0.7382532276137483],[71.96560988913593],[387.58],[17.0],[10.0],[12.0],[17.0]
['4982070'],['490572111003'],[11.5],[846.1794208157029],[330.0699868430047],[236.30010421715107],[210.7946961429189],[0.5723706217291873],[0.698393270735856],[36.06466914676141],[1143.98],[16.0],[11.0],[8.0],[13.0]
['4970960'],['490572111003'],[11.5],[3.0876213330277353e-06],[1.2043913001172017e-06],[8.622346807657239e-07],[7.69168080302122e-07],[0.5723706217291873],[0.698393270735856],[36.06466914676141],[1143.98],[16.0],[11.0],[8.0],[13.0]
['4964010'],['490572111003'],[11.5],[2.055538179683129e-05],[8.018056729260433e-06],[5.740199703902355e-06],[5.120622593004958e-06],[0.5723706217291873],[0.698393270735856],[36.06466914676141],[1143.98],[16.0],[11.0],[8.0],[13.0]
['4971180'],['490572111003'],[11.5],[2.1760892520892667e-05],[8.488291408858841e-06],[6.07684498588758e-06],[5.4209315588393965e-06],[0.5723706217291873],[0.698393270735856],[36.06466914676141],[1143.98],[16.0],[11.0],[8.0],[13.0]
['4982070'],['490572111004'],[12.166666666666668],[842.0000000000003],[470.0000000000002],[376.00000000000017],[303.0000000000001],[0.12220076373878133],[0.6549049531238412],[94.43068133260738],[685.31],[15.0],[2.0],[14.0],[14.0]
['4982070'],['490572111005'],[12.166666666666668],[1177.9999305554172],[491.99997099598073],[387.99997712691163],[387.99997712691163],[0.44075822975631557],[0.38673516318282203],[117.85720528781033],[717.5],[7.0],[6.0],[16.0],[14.0]
['4964010'],['490572111005'],[12.166666666666668],[6.944448848460602e-05],[2.9003979910378745e-05],[2.287305732769706e-05],[2.287305732769706e-05],[0.44075822975631557],[0.38673516318282203],[117.85720528781033],[717.5],[7.0],[6.0],[16.0],[14.0]
['4911980'],['490111262021'],[13.0],[3.906898009008661e-06],[1.170609872116791e-06],[1.0263153710199351e-06],[1.0080712386973442e-06],[0.9067874590519026],[0.7803266665847144],[23.355923310471987],[1149.34],[18.0],[20.0],[7.0],[13.0]
['4924740'],['490111262021'],[13.0],[1973.0121373864315],[591.1665675697672],[518.2967866423518],[509.08336606532225],[0.9067874590519026],[0.7803266665847144],[23.355923310471987],[1149.34],[18.0],[20.0],[7.0],[13.0]
['4940360'],['490111262021'],[13.0],[113.01081439847374],[33.86102598167888],[29.687167579290012],[29.159438355999466],[0.9067874590519026],[0.7803266665847144],[23.355923310471987],[1149.34],[18.0],[20.0],[7.0],[13.0]
['4943660'],['490111251042'],[3.6666666666666665],[32.053048816317435],[15.335267549147227],[9.613787700713656],[9.018243329872988],[0.4863826390090817],[0.25981645233910133],[4.151292865208849],[-99999.0],[4.0],[8.0],[4.0],[1.0]
['4971180'],['490111251042'],[3.6666666666666665],[161.58022982037767],[77.30547159953039],[48.46334696669589],[45.46119272982092],[0.4863826390090817],[0.25981645233910133],[4.151292865208849],[-99999.0],[4.0],[8.0],[4.0],[1.0]
['4927490'],['490111251022'],[11.0],[499.88932595892686],[190.57152643055116],[150.688659630218],[143.83097212608834],[0.6011795332051448],[0.4158247741434278],[9.679128235244171],[272.25],[8.0],[12.0],[5.0],[18.0]
['4924740'],['490111251022'],[11.0],[9.628663846677371],[3.6707108383001095],[2.902503361724045],[2.7704133883761246],[0.6011795332051448],[0.4158247741434278],[9.679128235244171],[272.25],[8.0],[12.0],[5.0],[18.0]
['4940360'],['490111251022'],[11.0],[131.95847895055041],[50.306192697393946],[39.77809744538252],[37.96783672331721],[0.6011795332051448],[0.4158247741434278],[9.679128235244171],[272.25],[8.0],[12.0],[5.0],[18.0]
['4914290'],['490111253041'],[13.0],[1477.9999725251507],[686.9999872292142],[410.9999923598356],[410.9999923598356],[0.2510842624760494],[0.4648808252004424],[134.72332674538188],[474.76],[9.0],[3.0],[17.0],[16.0]
['4974480'],['490111253041'],[13.0],[2.7474683698560228e-05],[1.2770708863945113e-05],[7.640118403320875e-06],[7.640118403320875e-06],[0.2510842624760494],[0.4648808252004424],[134.72332674538188],[474.76],[9.0],[3.0],[17.0],[16.0]
['4913850'],['490111253053'],[11.833333333333332],[0.00010109028959979556],[4.16396872187348e-05],[3.0186346678383502e-05],[2.955544232658449e-05],[0.5685290872327535],[0.10006795717489522],[136.58948676974958],[851.61],[1.0],[10.0],[17.0],[13.0]
['4914290'],['490111253053'],[11.833333333333332],[2082.999837015397],[857.9999328656796],[621.99995133153],[608.9999523487166],[0.5685290872327535],[0.10006795717489522],[136.58948676974958],[851.61],[1.0],[10.0],[17.0],[13.0]
['4974480'],['490111253053'],[11.833333333333332],[5.745437306064727e-05],[2.3665795528581545e-05],[1.7156322632608065e-05],[1.6797749973084102e-05],[0.5685290872327535],[0.10006795717489522],[136.58948676974958],[851.61],[1.0],[10.0],[17.0],[13.0]
['4913850'],['490111255022'],[6.166666666666667],[2267.999992202484],[896.9999969160618],[620.9999978649658],[580.9999980024882],[0.38196015622191404],[0.5108070725888606],[52.68649102474268],[-99999.0],[10.0],[5.0],[10.0],[1.0]
['4974810'],['490111255022'],[6.166666666666667],[7.797507976906675e-06],[3.083935033194571e-06],[2.13503194605778e-06],[1.997509759516216e-06],[0.38196015622191404],[0.5108070725888606],[52.68649102474268],[-99999.0],[10.0],[5.0],[10.0],[1.0]
['4937500'],['490050014011'],[7.0],[885.8029367132549],[474.71207105627474],[247.41579877503438],[247.41579877503438],[0.5463760127495909],[0.7687291517089231],[18.73543379231614],[-99999.0],[18.0],[10.0],[6.0],[1.0]
['4945860'],['490050005021'],[12.000000000000002],[2764.6654331161976],[1220.6386088093004],[959.3625349104071],[905.3519769984912],[0.7767897713622027],[0.8637972826600191],[126.95510527962044],[-99999.0],[20.0],[18.0],[16.0],[1.0]
['4954990'],['490050005021'],[12.000000000000002],[1330.3345668836769],[587.3613911906442],[461.63746508954944],[435.64802300146783],[0.7767897713622027],[0.8637972826600191],[126.95510527962044],[-99999.0],[20.0],[18.0],[16.0],[1.0]
['4945860'],['490050007023'],[7.833333333333333],[1203.0000000000002],[244.00000000000006],[476.0000000000001],[462.0000000000001],[0.3060986113514965],[0.039209033408651416],[1210.5045301695],[-99999.0],[1.0],[4.0],[20.0],[1.0]
['4945860'],['490050004022'],[7.999999999999999],[134.28480538103102],[71.18298262195498],[42.98489288765398],[41.695346101024356],[0.6485734810750556],[0.4461378325167759],[73.19853847799854],[-99999.0],[9.0],[13.0],[12.0],[1.0]
['4954990'],['490050004022'],[7.999999999999999],[1427.7151946189595],[756.81701737804],[457.015107112343],[443.30465389897273],[0.6485734810750556],[0.4461378325167759],[73.19853847799854],[-99999.0],[9.0],[13.0],[12.0],[1.0]
['4933540'],['490572103021'],[14.0],[963.9999716122117],[360.9999893693033],[301.9999911067302],[281.9999916956885],[0.6890311012554674],[0.8360981929153882],[37.29831877877985],[372.83],[19.0],[15.0],[8.0],[17.0]
['4955980'],['490572103021'],[14.0],[2.838775075153215e-05],[1.0630682594712766e-05],[8.893258015521483e-06],[8.304300531049862e-06],[0.6890311012554674],[0.8360981929153882],[37.29831877877985],[372.83],[19.0],[15.0],[8.0],[17.0]
['4964010'],['490572105122'],[15.166666666666664],[1635.0000000000011],[664.0000000000005],[588.0000000000003],[588.0000000000003],[0.54478645936665],[0.7133898450910721],[83.18258584336492],[209.21],[17.0],[10.0],[13.0],[19.0]
['4955980'],['490572007003'],[12.666666666666668],[1212.0000000000002],[468.0000000000001],[442.0000000000001],[421.0000000000001],[0.6752731685762334],[0.3461411726261985],[96.40844093909217],[696.04],[6.0],[14.0],[14.0],[14.0]
['4965110'],['490572107031'],[8.000000000000002],[1140.0000000000005],[646.0000000000003],[381.00000000000017],[381.00000000000017],[0.6024298667913658],[0.6306506618317247],[58.69401749950768],[-99999.0],[14.0],[12.0],[10.0],[1.0]
['4937060'],['490572101001'],[6.833333333333333],[0.0990351948679077],[0.04304086055198605],[0.09199910343704268],[0.03780059162021209],[0.8998651283890089],[0.7321013189662365],[0.9309657060402345],[-99999.0],[17.0],[20.0],[1.0],[1.0]
['4955980'],['490572014001'],[13.0],[1053.0],[579.0],[468.0],[424.0],[0.4499943934757278],[0.37731825922270934],[132.23736302408105],[559.25],[7.0],[7.0],[17.0],[15.0]
['4955980'],['490572105052'],[13.333333333333334],[99.27833225702416],[36.312615221938565],[35.3108879054713],[33.62941705282981],[0.6049146188654958],[0.7619713602209348],[12.419488985871268],[128.75],[18.0],[12.0],[5.0],[20.0]
['4982930'],['490572105052'],[13.333333333333334],[2458.6419118871518],[899.2870416452105],[874.4791232549978],[832.8372602428551],[0.6049146188654958],[0.7619713602209348],[12.419488985871268],[128.75],[18.0],[12.0],[5.0],[20.0]
['4948300'],['490572105052'],[13.333333333333334],[1.1659075839213747e-05],[4.264490802451154e-06],[4.146849676866295e-06],[3.949380644634567e-06],[0.6049146188654958],[0.7619713602209348],[12.419488985871268],[128.75],[18.0],[12.0],[5.0],[20.0]
['4937060'],['490572101003'],[6.5],[99.86814645660105],[40.252062620299704],[60.87115928548664],[38.99698717111441],[0.6110410277032892],[0.6702363342634683],[9.312405879196849],[-99999.0],[15.0],[12.0],[5.0],[1.0]
['4955980'],['490572005005'],[14.166666666666666],[1236.0000000000002],[467.0000000000001],[430.0000000000001],[413.0000000000001],[0.7225623164850793],[0.6049171372863269],[86.25322721878814],[531.08],[13.0],[16.0],[13.0],[15.0]
['4955980'],['490572019001'],[9.333333333333332],[1269.823280800365],[614.0111109063945],[424.5129768293832],[375.2806184662381],[0.32865377319127936],[0.42986907133916946],[18.5978634750437],[494.87],[8.0],[4.0],[6.0],[16.0]
['4982930'],['490572019001'],[9.333333333333332],[4.9476303364674425e-06],[2.392380140749802e-06],[1.6540358915622688e-06],[1.4622111601557037e-06],[0.32865377319127936],[0.42986907133916946],[18.5978634750437],[494.87],[8.0],[4.0],[6.0],[16.0]
['4964010'],['490572019001'],[9.333333333333332],[7.804508772812577],[3.7737968535692126],[2.609115222513056],[2.3065263673857213],[0.32865377319127936],[0.42986907133916946],[18.5978634750437],[494.87],[8.0],[4.0],[6.0],[16.0]
['4965110'],['490572019001'],[9.333333333333332],[5.305223437911842e-06],[2.56529092352577e-06],[1.7735823782924007e-06],[1.5678933935013782e-06],[0.32865377319127936],[0.42986907133916946],[18.5978634750437],[494.87],[8.0],[4.0],[6.0],[16.0]
['4965110'],['490572107042'],[10.666666666666666],[896.9999782010308],[397.9999903277706],[332.99999190740607],[314.9999923448436],[0.28201690811524543],[0.4525149449390183],[87.76002500019827],[874.41],[9.0],[3.0],[13.0],[13.0]
['4974480'],['490572107042'],[10.666666666666666],[2.179894355865665e-05],[9.67221798923673e-06],[8.092584398029726e-06],[7.655147403541633e-06],[0.28201690811524543],[0.4525149449390183],[87.76002500019827],[874.41],[9.0],[3.0],[13.0],[13.0]
['4955980'],['490572008003'],[15.833333333333332],[1112.0],[485.0],[468.0],[410.0],[0.8242179514911742],[0.5661428326718151],[79.77761123460314],[83.15],[12.0],[19.0],[12.0],[20.0]
['4982930'],['490572105041'],[4.999999999999999],[2.3647097972611515e-06],[1.4369237034532955e-06],[7.555296862618617e-07],[7.184618517266477e-07],[0.5717226336695178],[0.453640474366485],[6.024827338203742],[-99999.0],[9.0],[11.0],[4.0],[1.0]
['4936400'],['490572105041'],[4.999999999999999],[2151.3617655368257],[1307.2820686848945],[687.3645474951684],[653.6410343424473],[0.5717226336695178],[0.453640474366485],[6.024827338203742],[-99999.0],[9.0],[11.0],[4.0],[1.0]
['4955980'],['490572009003'],[14.666666666666668],[832.0000000000003],[336.00000000000017],[481.0000000000002],[388.00000000000017],[0.6983208970987439],[0.6758524369137768],[52.97673875855631],[197.14],[15.0],[15.0],[10.0],[19.0]
['4955980'],['490572104022'],[11.333333333333334],[295.3262265572166],[109.29456390702309],[67.34700240749662],[65.03796232495388],[0.5165973962429722],[0.6666626621781541],[8.958409180783349],[354.06],[15.0],[9.0],[5.0],[17.0]
['4924850'],['490572104022'],[11.333333333333334],[1243.0542045510092],[460.03048487423325],[283.46948891898177],[273.7505350131881],[0.5165973962429722],[0.6666626621781541],[8.958409180783349],[354.06],[15.0],[9.0],[5.0],[17.0]
['4982930'],['490572104022'],[11.333333333333334],[72.00904114084187],[26.649162997131995],[16.421139170767955],[15.858128684913053],[0.5165973962429722],[0.6666626621781541],[8.958409180783349],[354.06],[15.0],[9.0],[5.0],[17.0]
['4948300'],['490572104022'],[11.333333333333334],[1573.4106478643093],[582.2890591522854],[358.80487799876744],[346.50299646738114],[0.5165973962429722],[0.6666626621781541],[8.958409180783349],[354.06],[15.0],[9.0],[5.0],[17.0]
['4961150'],['490572104022'],[11.333333333333334],[6.749477110902779e-06],[2.497851836716692e-06],[1.5391692655824686e-06],[1.4863977479053555e-06],[0.5165973962429722],[0.6666626621781541],[8.958409180783349],[354.06],[15.0],[9.0],[5.0],[17.0]
['4933540'],['490572104022'],[11.333333333333334],[132.55682976054726],[49.056736580656015],[30.228622893009867],[29.192212965249528],[0.5165973962429722],[0.6666626621781541],[8.958409180783349],[354.06],[15.0],[9.0],[5.0],[17.0]
['4965110'],['490572106001'],[13.0],[2465.999978023505],[608.9999945727147],[787.9999929775028],[787.9999929775028],[0.11716716742092587],[0.4958705280256975],[124.37850477430182],[391.61],[10.0],[2.0],[16.0],[17.0]
['4955980'],['490572106001'],[13.0],[4.074182057380571e-06],[1.0061544496937423e-06],[1.3018878593738404e-06],[1.3018878593738404e-06],[0.11716716742092587],[0.4958705280256975],[124.37850477430182],[391.61],[10.0],[2.0],[16.0],[17.0]
['4911320'],['490211102004'],[6.666666666666667],[36.53404765859904],[20.70579012754886],[10.419320604971881],[9.03387360285358],[0.665794100942411],[0.5608246242228266],[19.73193793124168],[-99999.0],[12.0],[14.0],[6.0],[1.0]
['4923200'],['490211102004'],[6.666666666666667],[955.3538140905229],[541.4498759339015],[272.4619449016608],[236.23294312056564],[0.665794100942411],[0.5608246242228266],[19.73193793124168],[-99999.0],[12.0],[14.0],[6.0],[1.0]
['4983470'],['490351135102'],[15.333333333333332],[8.189767096138096e-06],[6.179551536176928e-06],[3.2439986549637915e-06],[2.978097125868399e-06],[0.812806235396569],[0.7197746091109014],[79.25185954602146],[407.7],[17.0],[19.0],[12.0],[16.0]
['4975360'],['490351135102'],[15.333333333333332],[769.9999918102634],[580.9999938204714],[304.9999967560134],[279.99999702191394],[0.812806235396569],[0.7197746091109014],[79.25185954602146],[407.7],[17.0],[19.0],[12.0],[16.0]
['4927930'],['490339501001'],[7.333333333333333],[22.700420631466933],[8.40677890922796],[54.01937782730611],[6.458608481900574],[0.9227401421687642],[0.8633547088746321],[1.1009977895265486],[-99999.0],[20.0],[20.0],[1.0],[1.0]
['4942560'],['490339501001'],[7.333333333333333],[6.5663893296470475],[2.4317691827144383],[15.625801473814942],[1.8682357700954753],[0.9227401421687642],[0.8633547088746321],[1.1009977895265486],[-99999.0],[20.0],[20.0],[1.0],[1.0]
['4977120'],['490039604001'],[2.5],[2.677747145767114],[1.2341940097767508],[0.8959984982009151],[0.8593972523593745],[0.1823280784740583],[0.4723345736291539],[0.29504877175647215],[-99999.0],[9.0],[2.0],[1.0],[1.0]
['4977120'],['490039602003'],[4.666666666666666],[489.1229582766299],[195.59831248815829],[158.20825795531138],[152.10375925607107],[0.21687794405319608],[0.5156051581171526],[21.022911037870802],[-99999.0],[11.0],[3.0],[6.0],[1.0]
['4928150'],['490039602003'],[4.666666666666666],[1113.3625278726367],[445.22921681438254],[360.12038083035884],[346.2250606697019],[0.21687794405319608],[0.5156051581171526],[21.022911037870802],[-99999.0],[11.0],[3.0],[6.0],[1.0]
['4977120'],['490039603006'],[7.166666666666667],[616.1179795601596],[370.9957726383757],[194.33111900105393],[194.33111900105393],[0.4293664560138424],[0.6611368638415115],[52.49639398302841],[-99999.0],[15.0],[6.0],[10.0],[1.0]
['4928150'],['490039603006'],[7.166666666666667],[146.57709934537726],[88.26147917571105],[46.2322033777534],[46.2322033777534],[0.4293664560138424],[0.6611368638415115],[52.49639398302841],[-99999.0],[15.0],[6.0],[10.0],[1.0]
['4977120'],['490039603005'],[6.833333333333333],[2242.1027716571507],[960.6548029331022],[632.962859383211],[601.05601224809],[0.5202399250515144],[0.7044730534397426],[23.231337956067083],[-99999.0],[16.0],[9.0],[7.0],[1.0]
['4977120'],['490039603004'],[9.666666666666668],[1476.285930926271],[754.328160054686],[567.9531920307713],[543.4301699223615],[0.7388649084135733],[0.7375237836977268],[61.42766077348525],[-99999.0],[17.0],[17.0],[11.0],[1.0]
['4977120'],['490039603002'],[8.833333333333334],[1013.0069741661213],[534.5801770544055],[264.29524159692596],[264.29524159692596],[0.7412810960263144],[0.7894564776154009],[32.40074853950524],[-99999.0],[18.0],[17.0],[8.0],[1.0]
['4922760'],['490039603002'],[8.833333333333334],[8.064010394055112],[4.255508811053473],[2.103914020030639],[2.103914020030639],[0.7412810960263144],[0.7894564776154009],[32.40074853950524],[-99999.0],[18.0],[17.0],[8.0],[1.0]
['4908460'],['490039606011'],[13.5],[1159.9999999999998],[496.99999999999994],[450.99999999999994],[419.99999999999994],[0.6045623990362332],[0.4676664780265094],[92.78562223077819],[480.12],[9.0],[12.0],[14.0],[16.0]
['4977890'],['490572112012'],[7.333333333333333],[66.17575213252962],[24.2977923596761],[18.485379285400644],[17.056097381890282],[0.63197087232974],[0.5381983919803811],[48.54654315350218],[-99999.0],[11.0],[13.0],[9.0],[1.0]
['4970960'],['490572112013'],[13.166666666666664],[1463.3182035091997],[704.1906713133009],[652.9995054908801],[561.8542590265698],[0.6734300654794616],[0.5981683156342469],[86.8447316285195],[1000.48],[13.0],[14.0],[13.0],[13.0]
['4982070'],['490572112021'],[15.5],[192.68970895200857],[75.14674330491603],[103.41089153303369],[90.62472923936141],[0.7572146799032431],[0.6711899992271741],[72.18253562965387],[304.43],[15.0],[18.0],[12.0],[18.0]
['4970960'],['490572112021'],[15.5],[666.3102910479877],[259.8532566950825],[357.5891084669643],[313.3752707606368],[0.7572146799032431],[0.6711899992271741],[72.18253562965387],[304.43],[15.0],[18.0],[12.0],[18.0]
['4982070'],['490572112022'],[13.666666666666668],[316.2619052166472],[129.93706183319617],[130.56748423562138],[126.85499675467291],[0.8253572576821119],[0.7384880925314468],[53.84157899687973],[905.26],[17.0],[19.0],[10.0],[13.0]
['4970960'],['490572112022'],[13.666666666666668],[2390.0500085776953],[981.9585306559524],[986.7227499421538],[958.6667919234122],[0.8253572576821119],[0.7384880925314468],[53.84157899687973],[905.26],[17.0],[19.0],[10.0],[13.0]
['4977890'],['490572112022'],[13.666666666666668],[265.86781151174074],[109.2325117063741],[109.76248076586594],[106.64155185996954],[0.8253572576821119],[0.7384880925314468],[53.84157899687973],[905.26],[17.0],[19.0],[10.0],[13.0]
['4982070'],['490572112023'],[6.333333333333333],[5.619727974141369e-07],[1.9013814962581316e-07],[1.7687269732633782e-07],[1.756667471172946e-07],[0.6003769184751264],[0.5602281682729234],[17.169001177117853],[-99999.0],[12.0],[12.0],[6.0],[1.0]
['4971180'],['490572112023'],[6.333333333333333],[2.710937492187446e-05],[9.172199097315179e-06],[8.532278230060631e-06],[8.474103605764764e-06],[0.6003769184751264],[0.5602281682729234],[17.169001177117853],[-99999.0],[12.0],[12.0],[6.0],[1.0]
['4977890'],['490572112023'],[6.333333333333333],[1137.1802766474182],[384.75412793578596],[357.9108166844521],[355.47051566160354],[0.6003769184751264],[0.5602281682729234],[17.169001177117853],[-99999.0],[12.0],[12.0],[6.0],[1.0]
['4945860'],['490050004011'],[11.500000000000002],[263.66642090346306],[114.32338840297732],[113.58223191414115],[99.50025862625415],[0.8055417732627008],[0.9052289406947706],[92.92478449770891],[-99999.0],[20.0],[19.0],[14.0],[1.0]
['4954990'],['490050004011'],[11.500000000000002],[2582.333579096632],[1119.676611597064],[1112.4177680858998],[974.4997413737817],[0.8055417732627008],[0.9052289406947706],[92.92478449770891],[-99999.0],[20.0],[19.0],[14.0],[1.0]
['4945860'],['490050006002'],[12.5],[1393.0000000000002],[555.0000000000001],[739.0000000000001],[655.0000000000001],[0.7219803066558005],[0.8160764740229283],[201.1608889390759],[-99999.0],[19.0],[16.0],[19.0],[1.0]
['4945860'],['490050006003'],[9.166666666666668],[626.9999999999999],[214.99999999999997],[306.99999999999994],[268.99999999999994],[0.6454224896718801],[0.8737069473634945],[56.46024231751983],[-99999.0],[20.0],[13.0],[10.0],[1.0]
['4945860'],['490050008004'],[7.499999999999999],[1484.0],[577.0],[675.0],[594.0],[0.6622147043382571],[0.21887937493257728],[90.49656395858719],[-99999.0],[3.0],[14.0],[13.0],[1.0]
['4945860'],['490050009001'],[7.166666666666666],[1494.9999999999998],[865.9999999999998],[766.9999999999999],[658.9999999999999],[0.4522231732777703],[0.12034742129520343],[124.80473806258345],[-99999.0],[2.0],[7.0],[16.0],[1.0]
['4945860'],['490050009002'],[6.333333333333333],[1033.999975972621],[480.99998882285377],[386.99999100716093],[320.99999254082337],[0.37290925848147205],[0.4653148930188153],[69.95882772961981],[-99999.0],[9.0],[5.0],[11.0],[1.0]
['4964120'],['490050009003'],[8.333333333333334],[7.089383835147215e-06],[3.837372901593446e-06],[2.918679812864507e-06],[2.7316891841851654e-06],[0.5717882737465598],[0.586411562140004],[76.74609652219725],[-99999.0],[13.0],[11.0],[12.0],[1.0]
['4945860'],['490050009003'],[8.333333333333334],[871.9999929105834],[471.99999616260936],[358.9999970813067],[335.99999726829816],[0.5717882737465598],[0.586411562140004],[76.74609652219725],[-99999.0],[13.0],[11.0],[12.0],[1.0]
['4970960'],['490572109002'],[11.0],[1210.5557942887303],[631.9741957353356],[483.4456981201185],[449.4685908225198],[0.5503990963335994],[0.14818065815099024],[98.49425739441756],[1084.97],[2.0],[10.0],[14.0],[13.0]
['4955980'],['490572109002'],[11.0],[3.6404251093507605e-05],[1.9004945839513593e-05],[1.453834566525003e-05],[1.351657438355575e-05],[0.5503990963335994],[0.14818065815099024],[98.49425739441756],[1084.97],[2.0],[10.0],[14.0],[13.0]
['4982070'],['490572110001'],[15.166666666666668],[1142.7375807233625],[550.5393055756413],[398.00338621941],[364.0353033375602],[0.5807094262891729],[0.4950155898628137],[145.15421780972457],[287.0],[10.0],[11.0],[17.0],[18.0]
['4970960'],['490572110001'],[15.166666666666668],[640.2623984032182],[308.4606843681236],[222.99660651059924],[203.96469001291524],[0.5807094262891729],[0.4950155898628137],[145.15421780972457],[287.0],[10.0],[11.0],[17.0],[18.0]
['4964010'],['490572110001'],[15.166666666666668],[2.0873443264869158e-05],[1.0056246643030066e-05],[7.269999028313935e-06],[6.649532122515806e-06],[0.5807094262891729],[0.4950155898628137],[145.15421780972457],[287.0],[10.0],[11.0],[17.0],[18.0]
['4965110'],['490572106002'],[14.666666666666666],[1086.9999950475265],[602.9999972526756],[339.9999984509282],[339.9999984509282],[0.6287451646376111],[0.8423905384096224],[59.25167569006754],[313.82],[19.0],[13.0],[10.0],[18.0]
['4955980'],['490572106002'],[14.666666666666666],[4.952459377025945e-06],[2.74731647134006e-06],[1.5490673304404982e-06],[1.5490673304404982e-06],[0.6287451646376111],[0.8423905384096224],[59.25167569006754],[313.82],[19.0],[13.0],[10.0],[18.0]
['4964010'],['490572106003'],[15.166666666666668],[2.5487539995905055e-05],[1.657017142590919e-05],[1.0247342855496473e-05],[1.0247342855496473e-05],[0.7394035322547753],[0.5014671886261882],[134.27590742124565],[504.26],[10.0],[17.0],[17.0],[15.0]
['4965110'],['490572106003'],[15.166666666666668],[1168.9999688325122],[759.9999797371337],[469.9999874690169],[469.9999874690169],[0.7394035322547753],[0.5014671886261882],[134.27590742124565],[504.26],[10.0],[17.0],[17.0],[15.0]
['4955980'],['490572106003'],[15.166666666666668],[5.679922036391945e-06],[3.692678141709049e-06],[2.283629903425333e-06],[2.283629903425333e-06],[0.7394035322547753],[0.5014671886261882],[134.27590742124565],[504.26],[10.0],[17.0],[17.0],[15.0]
['4965110'],['490572106004'],[14.333333333333332],[1473.0000000000002],[482.0000000000001],[420.0000000000001],[420.0000000000001],[0.4370718728090531],[0.629411146879548],[135.37392126285073],[460.0],[14.0],[6.0],[17.0],[16.0]
['4965110'],['490572106005'],[12.5],[1384.0000000000002],[424.0000000000001],[433.0000000000001],[433.0000000000001],[0.24657829081564298],[0.6204895877291738],[119.52681842337174],[1154.7],[14.0],[3.0],[16.0],[13.0]
['4964010'],['490572107011'],[18.0],[2.328375989974393e-05],[9.2511367458804e-06],[8.461152034996232e-06],[8.461152034996232e-06],[0.8610599523786489],[0.7734333646974485],[134.06732636826442],[296.39],[18.0],[20.0],[17.0],[18.0]
['4965110'],['490572107011'],[18.0],[2239.999976716144],[889.9999907488251],[813.9999915388131],[813.9999915388131],[0.8610599523786489],[0.7734333646974485],[134.06732636826442],[296.39],[18.0],[20.0],[17.0],[18.0]
['4964010'],['490572107012'],[14.5],[9.14013325432968e-06],[2.9933936407929704e-06],[3.5875023023243997e-06],[3.073369806768355e-06],[0.8205580538789391],[0.9200336647244702],[46.06143269025077],[506.94],[20.0],[19.0],[9.0],[15.0]
['4965110'],['490572107012'],[14.5],[799.9999908599535],[261.99999700663477],[313.99999641253174],[268.9999969266594],[0.8205580538789391],[0.9200336647244702],[46.06143269025077],[506.94],[20.0],[19.0],[9.0],[15.0]
['4965110'],['490572107013'],[10.666666666666668],[1350.000000000001],[689.0000000000005],[509.00000000000034],[472.00000000000034],[0.320412201574292],[0.1286260158685838],[92.11353094693594],[501.58],[2.0],[4.0],[14.0],[15.0]
['4965110'],['490572107014'],[7.0],[1800.000000000001],[686.0000000000003],[493.0000000000002],[493.0000000000002],[0.5181950564459331],[0.0995070766305581],[105.99961602873023],[-99999.0],[1.0],[9.0],[15.0],[1.0]
['4970850'],['490351131022'],[17.0],[5.737560016325762e-06],[3.1185530033376057e-06],[1.7498547407616566e-06],[1.6285776795207497e-06],[0.5939296821805095],[0.6692588229935152],[252.05383393056246],[285.66],[15.0],[11.0],[20.0],[18.0]
